A0,A1,A2,A3
18.602,18.527000000000001,18.545999999999999,18.471
18.606999999999999,18.559999999999999,18.559999999999999,18.504000000000001
18.631,18.602,18.541,18.465999999999998
18.597999999999999,18.57,18.541,18.465999999999998
18.631,18.559999999999999,18.518000000000001,18.484999999999999
18.625999999999998,18.602,18.559999999999999,18.48
18.635000000000002,18.588000000000001,18.550999999999998,18.523
18.597999999999999,18.602,18.527000000000001,18.471
18.640000000000001,18.579000000000001,18.532,18.48
18.654,18.579000000000001,18.518000000000001,18.504000000000001
18.620999999999999,18.584,18.545999999999999,18.442999999999998
18.631,18.559999999999999,18.550999999999998,18.471
18.625999999999998,18.545999999999999,18.527000000000001,18.48
18.672999999999998,18.612000000000002,18.541,18.504000000000001
18.593,18.555999999999997,18.584,18.499000000000002
18.631,18.617000000000001,18.579000000000001,18.523
18.667999999999999,18.584,18.565000000000001,18.518000000000001
18.659000000000002,18.584,18.565000000000001,18.499000000000002
18.620999999999999,18.57,18.565000000000001,18.489999999999998
18.695999999999998,18.593,18.565000000000001,18.512999999999998
18.606999999999999,18.57,18.612000000000002,18.489999999999998
18.663,18.550999999999998,18.541,18.489999999999998
18.645,18.57,18.559999999999999,18.509
18.620999999999999,18.588000000000001,18.541,18.484999999999999
18.672999999999998,18.574000000000002,18.541,18.499000000000002
18.579000000000001,18.565000000000001,18.541,18.429000000000002
18.620999999999999,18.597999999999999,18.536999999999999,18.484999999999999
18.649000000000001,18.541,18.559999999999999,18.495000000000001
18.602,18.536999999999999,18.550999999999998,18.471
18.606999999999999,18.536999999999999,18.57,18.484999999999999
18.574000000000002,18.512999999999998,18.559999999999999,18.442999999999998
18.602,18.536999999999999,18.536999999999999,18.484999999999999
18.579000000000001,18.518000000000001,18.509,18.457000000000001
18.617000000000001,18.559999999999999,18.527000000000001,18.448
18.631,18.512999999999998,18.527000000000001,18.448
18.606999999999999,18.536999999999999,18.532,18.452000000000002
18.579000000000001,18.550999999999998,18.518000000000001,18.465999999999998
18.593,18.574000000000002,18.518000000000001,18.509
