A0,A1,A2,A3
6.585,6.557,6.487,6.491
6.552,6.533,6.477,6.496
6.58,6.608,6.468,6.463
6.59,6.59,6.472,6.533
6.576,6.618,6.496,6.505
6.557,6.548,6.529,6.496
6.576,6.623,6.576,6.505
6.613,6.576,6.557,6.505
6.576,6.58,6.562,6.538
6.608,6.515,6.477,6.524
6.576,6.585,6.519,6.482
6.576,6.552,6.505,6.477
6.576,6.515,6.51,6.501
6.608,6.571,6.548,6.505
6.548,6.533,6.501,6.519
6.585,6.543,6.548,6.44
6.562,6.515,6.491,6.501
6.524,6.552,6.505,6.515
6.557,6.548,6.557,6.463
6.608,6.562,6.454,6.458
6.604,6.562,6.468,6.491
6.557,6.557,6.562,6.505
6.562,6.552,6.491,6.51
6.557,6.557,6.533,6.496
6.58,6.58,6.505,6.515
6.58,6.557,6.51,6.505
6.533,6.548,6.515,6.515
6.641,6.566,6.557,6.515
6.585,6.529,6.501,6.533
6.548,6.548,6.538,6.477
6.566,6.557,6.524,6.519
6.58,6.524,6.458,6.543
6.566,6.566,6.501,6.548
6.552,6.571,6.482,6.482
6.566,6.529,6.505,6.538
6.538,6.548,6.519,6.501
6.548,6.566,6.519,6.501
6.533,6.552,6.505,6.543
6.562,6.58,6.501,6.524
6.562,6.604,6.515,6.482
6.566,6.571,6.505,6.519
6.599,6.552,6.487,6.496
6.552,6.552,6.477,6.477
6.562,6.552,6.487,6.505
6.599,6.543,6.524,6.515
6.58,6.585,6.496,6.477
6.562,6.576,6.515,6.533
6.594,6.571,6.487,6.505
6.618,6.533,6.538,6.491
6.562,6.538,6.472,6.472
6.566,6.552,6.501,6.51
6.571,6.585,6.487,6.501
6.585,6.552,6.491,6.515
6.571,6.562,6.458,6.524
6.599,6.557,6.524,6.458
6.655,6.562,6.543,6.496
6.571,6.519,6.51,6.51
6.59,6.548,6.496,6.487
6.613,6.585,6.449,6.496
6.594,6.58,6.524,6.496
6.566,6.562,6.496,6.51
6.576,6.59,6.515,6.501
6.566,6.548,6.491,6.533
6.58,6.58,6.51,6.519
6.58,6.566,6.51,6.472
6.585,6.571,6.515,6.501
6.562,6.557,6.515,6.519
6.566,6.543,6.472,6.501
6.576,6.576,6.482,6.51
6.548,6.557,6.529,6.51
6.58,6.529,6.472,6.51
6.585,6.594,6.533,6.496
6.552,6.59,6.482,6.529
6.566,6.552,6.501,6.496
6.58,6.576,6.501,6.505
6.548,6.552,6.458,6.519
6.552,6.543,6.472,6.519
6.594,6.543,6.491,6.472
6.557,6.548,6.524,6.505
6.618,6.562,6.533,6.552
6.608,6.562,6.519,6.529
6.613,6.557,6.519,6.515
6.543,6.562,6.519,6.482
6.594,6.529,6.477,6.529
6.529,6.538,6.496,6.524
6.608,6.552,6.487,6.477
6.557,6.552,6.505,6.538
6.548,6.576,6.538,6.524
6.548,6.566,6.51,6.533
6.59,6.524,6.449,6.538
6.613,6.548,6.458,6.51
6.604,6.566,6.524,6.482
6.599,6.552,6.529,6.533
6.548,6.576,6.468,6.533
6.571,6.557,6.501,6.524
6.519,6.515,6.524,6.51
6.608,6.538,6.487,6.487
6.599,6.552,6.533,6.487
6.562,6.566,6.51,6.515
6.58,6.552,6.533,6.524
6.543,6.562,6.505,6.482
6.599,6.557,6.51,6.515
6.58,6.585,6.501,6.496
6.627,6.533,6.491,6.519
6.552,6.585,6.529,6.491
6.599,6.557,6.505,6.51
6.557,6.552,6.501,6.477
6.562,6.576,6.529,6.524
6.641,6.548,6.543,6.505
6.585,6.623,6.505,6.524
6.566,6.524,6.505,6.515
6.529,6.576,6.496,6.501
6.529,6.524,6.519,6.487
6.613,6.566,6.491,6.501
6.632,6.524,6.482,6.515
6.623,0.0,6.519,6.529
6.604,6.566,6.482,6.533
6.571,6.538,6.51,6.529
6.566,6.51,6.487,6.524
6.543,6.524,6.496,6.529
6.543,6.59,6.482,6.51
6.585,6.599,6.487,6.496
6.613,6.571,6.543,6.501
6.562,6.571,6.543,6.505
6.515,6.548,6.491,6.477
6.566,6.548,6.524,6.487
6.548,6.548,6.519,6.501
6.599,6.571,6.496,6.515
6.538,6.576,6.491,6.505
6.524,6.576,6.496,6.482
6.576,6.571,6.496,6.472
6.529,6.538,6.501,6.463
6.533,6.576,6.501,6.472
6.594,6.552,6.529,6.472
6.515,6.557,6.505,6.477
6.585,6.543,6.458,6.487
6.557,6.548,6.501,6.482
6.562,6.552,6.505,6.482
6.552,6.562,6.487,6.501
6.557,6.562,6.505,6.515
6.519,6.548,6.482,6.491
6.538,6.58,6.477,6.496
6.562,6.548,6.458,6.482
6.543,6.538,6.515,6.487
6.585,6.562,6.472,6.505
6.548,6.576,6.468,6.505
6.543,6.552,6.496,6.51
6.604,6.566,6.548,6.501
6.543,6.604,6.496,6.51
6.585,6.566,6.487,6.505
6.533,6.533,6.482,6.524
6.585,6.548,6.51,6.487
6.548,6.552,6.491,6.487
6.571,6.524,6.491,6.496
6.533,6.538,6.505,6.505
6.533,6.58,6.487,6.505
6.543,6.533,6.505,6.515
6.58,6.562,6.491,6.487
6.552,6.552,6.477,6.515
6.538,6.59,6.487,6.51
6.562,6.562,6.51,6.505
6.548,6.571,6.529,6.519
6.571,6.529,6.501,6.538
6.552,6.571,6.468,6.533
6.613,6.557,6.487,6.51
6.519,6.571,6.519,6.505
