A0,A1,A2,A3
2.637,2.594,2.651,2.594
2.594,2.538,2.613,2.566
2.669,2.557,2.632,2.524
2.623,2.618,2.594,2.576
2.613,2.599,2.604,2.548
2.613,2.651,2.608,2.59
2.599,2.599,2.632,2.585
2.604,2.566,2.608,2.566
2.66,2.618,2.613,2.58
2.585,2.552,2.613,2.562
2.576,2.562,2.599,2.585
2.646,2.571,2.623,2.585
2.618,2.594,2.599,2.538
2.627,2.566,2.632,2.557
2.665,2.618,2.627,2.566
2.641,2.585,2.613,2.548
2.641,2.59,2.604,2.533
2.608,2.604,2.613,2.571
2.632,2.604,2.604,2.571
2.665,2.59,2.59,2.538
2.613,2.608,2.632,2.58
2.599,2.59,2.646,2.571
2.632,2.58,2.599,2.585
2.623,2.623,2.613,2.566
2.637,2.618,2.613,2.571
2.646,2.608,2.599,2.571
2.618,2.59,2.627,2.557
2.641,2.599,2.637,2.548
2.651,2.585,2.632,2.543
2.599,2.608,2.618,2.613
2.632,2.632,2.632,2.562
2.623,2.599,2.627,2.557
2.669,2.571,2.627,2.585
2.623,2.623,2.627,2.557
2.632,2.599,2.608,2.543
2.604,2.604,2.608,2.571
2.627,2.585,2.608,2.533
2.604,2.571,2.604,2.576
2.599,2.594,2.59,2.571
2.613,2.562,2.618,2.543
2.613,2.599,2.599,2.571
2.66,2.552,2.594,2.566
2.665,2.623,2.637,2.599
2.646,2.608,2.627,2.562
2.669,2.58,2.604,2.576
2.646,2.599,2.599,2.571
2.599,2.58,2.59,2.562
2.594,2.59,2.623,2.58
2.571,2.604,2.637,2.548
2.599,2.576,2.604,2.571
2.637,2.571,2.637,2.58
2.618,2.59,2.623,2.58
2.613,2.59,2.651,2.58
2.608,2.566,2.632,2.59
2.576,2.543,2.646,2.552
2.585,2.599,2.637,2.623
2.613,2.599,2.627,2.706
2.613,2.552,2.585,2.562
2.613,2.543,2.604,2.557
2.59,2.566,2.594,2.58
2.613,2.566,2.623,2.59
2.641,2.562,2.608,2.59
2.613,2.599,2.618,2.604
2.632,2.637,2.59,2.594
2.613,2.618,2.613,2.58
2.641,2.604,2.623,2.533
2.627,2.59,2.613,2.571
2.604,2.599,2.623,2.59
2.585,2.59,2.632,2.566
2.66,2.58,2.641,2.557
2.646,2.613,2.623,2.552
2.613,2.618,2.618,2.594
2.655,2.576,2.594,2.576
2.651,2.604,2.618,2.594
2.637,2.613,2.623,2.571
2.669,2.599,2.618,2.58
2.651,2.618,2.613,2.562
2.669,2.571,2.618,2.571
2.604,2.585,2.608,2.585
2.608,2.599,2.627,2.576
2.623,2.627,2.623,2.576
2.646,2.585,2.613,2.58
2.655,2.613,2.618,2.59
2.637,2.58,2.599,2.576
2.608,2.608,2.608,2.538
2.599,2.594,2.608,2.552
2.655,2.623,2.599,2.552
2.594,2.608,2.627,2.585
2.637,2.599,2.604,2.562
2.58,2.599,2.618,2.552
2.646,2.637,2.627,2.557
2.655,2.637,2.604,2.538
2.665,2.637,2.623,2.529
2.627,2.594,2.627,2.566
2.613,2.594,2.618,2.576
2.632,2.594,2.632,2.548
2.627,2.548,2.637,2.571
2.655,2.641,2.646,2.58
2.646,2.618,2.608,2.571
2.637,2.641,2.632,2.552
2.651,2.557,2.604,2.562
2.632,2.599,2.613,2.538
2.651,2.59,2.608,2.571
2.665,2.59,2.646,2.58
2.637,2.58,2.623,2.585
2.623,2.566,2.627,2.566
2.613,2.585,2.613,2.548
2.599,2.576,2.604,2.543
2.637,2.594,2.608,2.576
2.618,2.585,2.632,2.566
2.613,2.585,2.627,2.576
2.613,2.576,2.604,2.576
2.632,2.557,2.613,2.562
2.627,2.618,2.613,2.571
2.599,2.641,2.623,2.562
2.632,2.576,2.623,2.576
2.655,2.585,2.604,2.585
2.665,2.571,2.627,2.562
2.665,2.604,2.613,2.576
2.66,2.58,2.632,2.594
2.627,2.604,2.637,2.571
2.604,2.594,2.613,2.548
2.608,2.599,2.613,2.599
2.655,2.58,2.613,2.529
2.655,2.604,2.623,2.524
2.618,2.618,2.599,2.548
2.655,2.594,2.608,2.548
2.608,2.599,2.646,2.58
2.637,2.604,2.632,2.594
2.608,2.58,2.623,2.585
2.655,2.613,2.613,2.585
2.632,2.618,2.618,2.594
2.66,2.632,2.608,2.557
2.669,2.641,2.608,2.571
2.637,2.608,2.627,2.538
2.655,2.576,2.623,2.576
2.651,2.58,2.627,2.576
2.646,2.58,2.632,2.576
2.646,2.571,2.618,2.566
2.594,2.58,2.627,2.557
2.594,2.594,2.641,2.552
2.585,2.585,2.613,2.566
2.637,2.604,2.627,2.557
2.623,2.585,2.594,2.562
2.637,2.585,2.599,2.576
2.608,2.613,2.599,2.585
2.632,2.608,2.608,2.552
2.655,2.59,2.618,2.59
2.604,2.566,2.608,2.566
2.604,2.59,2.613,2.557
2.637,2.604,2.594,2.58
2.655,2.585,2.618,2.548
2.557,2.585,2.613,2.576
2.571,2.604,2.613,2.562
2.604,2.59,2.627,2.576
2.632,2.548,2.613,2.562
2.594,2.599,2.641,2.594
2.674,2.623,2.608,2.576
2.665,2.613,2.613,2.576
2.594,2.594,2.623,2.585
2.604,2.59,2.627,2.543
2.59,2.58,2.618,2.538
2.641,2.59,2.613,2.562
2.608,2.576,2.618,2.566
2.599,2.571,2.618,2.571
2.632,2.576,2.618,2.59
2.608,2.594,2.618,2.566
2.604,2.59,2.637,2.548
2.613,2.59,2.613,2.533
2.576,2.571,2.623,2.552
2.632,2.557,2.627,2.548
2.585,2.58,2.623,2.548
2.585,2.599,2.613,2.543
2.59,2.571,2.637,2.576
2.576,2.576,2.594,2.576
2.608,2.59,2.632,2.562
2.646,2.562,2.646,2.552
2.594,2.594,2.627,2.58
2.623,2.571,2.623,2.548
2.594,2.594,2.632,2.576
2.585,2.576,2.641,2.571
2.646,2.599,2.627,2.58
2.599,2.538,2.618,2.585
2.599,2.58,2.613,2.562
2.59,2.594,2.623,2.566
2.604,2.557,2.613,2.543
2.585,2.585,2.618,2.543
2.637,2.566,2.623,2.58
2.571,2.599,2.623,2.59
2.608,2.548,2.599,2.571
2.623,2.552,2.594,2.576
2.58,2.576,2.613,2.566
2.604,2.566,2.608,2.571
2.562,2.543,2.618,2.594
2.58,2.613,2.608,2.58
2.627,2.599,2.613,2.571
2.623,2.566,2.608,2.585
2.641,2.632,2.623,2.576
2.571,2.585,2.608,2.58
2.618,2.585,2.618,2.548
2.585,2.59,2.613,2.599
2.637,2.571,2.618,2.594
2.632,2.594,2.623,2.566
2.613,2.576,2.618,2.58
2.627,2.557,2.608,2.571
2.613,2.585,2.627,2.557
2.618,2.566,2.623,2.58
2.637,2.623,2.623,2.557
2.571,2.576,2.632,2.58
2.618,2.571,2.627,2.576
2.623,2.566,2.604,2.557
2.646,2.571,2.613,2.566
2.548,2.566,2.618,2.566
2.585,2.608,2.632,2.566
2.604,2.566,2.627,2.533
2.571,2.566,2.618,2.557
2.599,2.599,2.618,2.548
2.632,2.576,2.632,2.557
2.632,2.552,2.599,2.562
2.585,2.576,2.618,2.552
2.58,2.627,2.627,2.562
2.604,2.613,2.632,2.566
2.571,2.627,2.623,2.566
2.604,2.58,2.627,2.557
2.618,2.566,2.618,2.585
2.641,2.571,2.613,2.576
2.641,2.557,2.623,2.552
2.585,2.562,2.623,2.562
2.623,2.557,2.618,2.552
2.632,2.599,2.641,2.524
2.599,2.585,2.632,2.571
2.608,2.604,2.632,2.505
2.599,2.599,2.637,2.543
2.632,2.538,2.599,2.594
2.613,2.576,2.623,2.543
2.637,2.548,2.613,2.566
2.651,2.571,2.618,2.566
2.641,2.59,2.637,2.571
2.651,2.585,2.627,2.58
2.594,2.58,2.613,2.58
2.655,2.585,2.618,2.562
2.623,2.59,2.641,2.571
2.655,2.543,2.623,2.552
2.594,2.585,2.618,2.604
2.608,2.566,2.623,2.562
2.623,2.566,2.632,2.576
2.632,2.599,2.632,2.562
2.599,2.608,2.623,2.548
2.59,2.594,2.627,2.59
2.665,2.585,2.604,2.576
2.594,2.58,2.608,2.576
2.608,2.613,2.632,2.571
2.641,2.59,2.618,2.576
2.608,2.566,2.623,2.585
2.608,2.608,2.637,2.571
2.651,2.552,2.641,2.533
2.566,2.59,2.637,2.599
2.608,2.557,2.627,2.585
2.608,2.557,2.632,2.552
2.585,2.599,2.604,2.566
2.585,2.585,2.613,2.576
2.637,2.585,2.637,2.571
2.655,2.599,2.618,2.562
2.585,2.59,2.613,2.571
2.655,2.599,2.618,2.594
2.585,2.613,2.623,2.594
2.623,2.608,2.646,2.571
2.585,2.594,2.623,2.599
2.613,2.59,2.599,2.562
2.58,2.637,2.623,2.533
2.655,2.576,2.627,2.59
2.665,2.576,2.59,2.557
2.604,2.585,2.599,2.571
2.641,2.59,2.632,2.566
2.623,2.594,2.627,2.566
2.66,2.557,2.637,2.562
2.641,2.627,2.623,2.538
2.585,2.604,2.604,2.58
2.599,2.571,2.632,2.557
2.627,2.585,2.651,2.59
2.637,2.576,2.618,2.562
2.641,2.566,2.627,2.594
2.599,2.557,2.618,2.571
2.585,2.566,2.613,2.562
2.59,2.533,2.641,2.571
2.613,2.557,2.618,2.557
2.669,2.594,2.623,2.585
2.585,2.552,2.618,2.557
2.594,2.623,2.623,2.604
2.613,2.58,2.632,2.59
2.637,2.59,2.637,2.566
2.604,2.594,2.608,2.576
2.599,2.585,2.627,2.533
2.641,2.59,2.599,2.548
2.576,2.571,2.608,2.58
2.655,2.58,2.618,2.58
2.604,2.552,2.604,2.566
2.594,2.576,2.618,2.58
2.571,2.585,2.627,2.571
2.594,2.58,2.623,2.576
2.637,2.571,2.632,2.576
2.599,2.613,2.627,2.566
2.618,2.613,2.632,2.576
2.627,2.576,2.618,2.557
2.599,2.599,2.594,2.566
2.594,2.58,2.608,2.576
2.641,2.604,2.604,2.571
2.585,2.571,2.599,2.557
2.623,2.576,2.585,2.58
2.599,2.613,2.627,2.58
2.59,2.585,2.599,2.58
2.613,2.594,2.613,2.576
2.627,2.571,2.618,2.576
2.613,2.618,2.637,0.0
2.599,2.58,2.623,0.0
2.651,2.576,2.646,2.585
2.646,2.557,2.632,2.58
2.655,2.571,2.623,2.566
2.641,2.59,2.608,2.58
2.608,2.585,2.618,2.566
2.608,2.599,2.627,2.566
2.599,2.599,2.613,2.59
2.58,2.608,2.632,2.59
2.618,2.566,2.608,2.59
2.637,2.557,2.623,2.533
2.608,2.651,2.623,2.576
2.59,2.637,2.618,2.538
2.585,2.618,2.618,2.585
2.571,2.637,2.604,2.58
2.623,2.641,2.618,2.576
2.59,2.655,2.637,2.562
2.599,2.623,2.632,2.585
2.641,2.604,2.618,2.566
2.651,2.604,2.608,2.566
2.594,2.599,2.627,2.571
2.637,2.566,2.637,2.552
2.627,2.632,2.627,2.599
2.623,2.59,2.613,2.538
2.608,2.585,2.604,2.576
2.655,2.576,2.66,2.562
2.608,2.604,2.618,2.566
2.608,2.599,2.632,2.632
2.623,2.59,2.613,2.566
2.651,2.627,2.632,2.655
2.623,2.608,2.646,2.571
2.604,2.571,2.627,2.557
2.665,2.59,2.604,2.557
2.641,2.608,2.627,2.566
2.627,2.618,2.608,2.566
2.594,2.623,2.632,2.585
2.641,2.585,2.646,2.571
2.637,2.637,2.627,2.576
2.669,2.627,2.613,2.594
2.646,2.613,2.627,2.543
2.608,2.608,2.604,2.552
2.623,2.594,2.623,2.552
2.623,2.594,2.618,2.552
2.604,2.613,2.608,2.566
