A0,A1,A2,A3
40.466,40.156,40.053,40.001
40.466,40.128,40.072,39.945
40.391,40.156,40.03,40.001
40.424,40.123,40.048,39.997
40.442,40.086,40.062,39.978
40.424,40.095,40.058,39.992
40.391,40.128,40.058,39.997
40.409,40.156,40.058,39.983
40.428,40.152,40.039,40.006
40.433,40.189,40.072,39.978
40.405,40.119,40.076,39.987
40.391,40.137,40.039,39.973
40.47,40.142,40.03,39.992
40.414,40.128,40.058,39.992
40.419,40.175,40.048,39.983
40.395,40.119,40.053,40.006
40.4,40.128,40.039,40.025
40.381,40.114,40.053,40.001
40.386,40.156,40.062,39.973
40.395,40.147,40.067,39.987
40.386,40.147,40.039,40.02
40.372,40.128,40.006,39.95
40.409,40.198,40.011,39.992
40.381,40.137,40.053,40.011
40.47,40.119,40.076,39.997
40.428,40.128,40.034,39.997
40.372,40.133,40.076,40.03
40.419,40.175,40.062,39.969
40.424,40.128,40.076,39.983
40.433,40.133,40.03,39.992
40.349,40.152,40.062,39.95
40.32,40.302,40.025,40.006
40.494,40.119,40.058,40.039
40.405,40.231,40.133,39.997
40.156,40.062,40.128,40.062
40.198,40.025,40.025,40.058
40.081,40.072,39.987,39.931
40.123,40.067,40.006,39.978
40.086,40.081,40.034,39.992
40.114,40.137,40.03,39.936
40.137,40.123,40.044,39.997
40.527,40.123,40.03,39.978
40.531,40.175,40.001,39.973
40.541,40.236,40.044,40.006
40.47,40.208,40.025,39.983
40.531,40.255,40.02,39.964
39.973,40.466,40.067,39.973
40.011,39.969,40.152,40.072
40.016,40.048,40.259,40.25
40.152,40.016,40.044,39.992
40.377,40.133,40.039,39.955
40.395,40.123,40.016,40.011
40.419,40.123,40.044,40.011
40.428,40.142,40.006,40.025
40.391,40.137,40.048,40.02
40.428,40.142,40.02,40.001
40.428,40.147,40.053,39.997
40.438,40.114,40.039,39.987
40.395,40.1,40.03,39.983
40.395,40.17,40.072,40.001
40.442,40.119,40.039,39.992
40.409,40.109,40.076,39.969
40.438,40.18,40.072,40.039
40.424,40.156,40.072,39.992
40.405,40.119,40.048,40.006
40.419,40.184,40.039,39.978
40.395,40.198,40.025,40.02
40.419,40.114,40.034,40.006
40.4,40.166,40.044,39.969
40.466,40.156,40.025,39.978
40.386,40.175,40.053,39.987
40.419,40.128,40.044,40.011
40.438,40.1,40.039,40.034
40.4,40.156,40.03,39.95
40.424,40.137,40.039,39.969
40.433,40.1,40.058,40.011
40.395,40.119,40.058,40.001
40.391,40.142,40.034,39.992
40.414,40.142,40.062,39.987
40.409,40.1,40.048,39.997
40.391,40.123,40.058,40.016
40.424,40.137,40.039,39.978
40.395,40.166,40.053,39.997
40.428,40.212,40.053,39.997
40.405,40.128,40.048,39.983
40.4,40.156,40.044,39.983
40.475,40.133,40.025,39.983
40.405,40.147,40.025,40.011
40.433,40.128,40.053,39.969
40.433,40.161,40.025,39.987
40.391,40.123,40.044,39.95
40.358,40.142,40.053,39.973
40.447,40.114,40.062,39.978
40.433,40.18,40.048,39.969
40.433,40.194,40.034,39.969
40.386,40.091,40.034,39.997
40.372,40.161,40.03,39.964
40.489,40.123,40.044,39.936
40.4,40.175,39.997,40.006
40.409,40.133,40.086,39.969
40.419,40.137,40.044,39.983
40.405,40.18,40.053,40.001
40.405,40.128,40.053,39.973
40.409,40.175,40.048,39.95
40.433,40.119,40.011,39.969
40.414,40.123,40.081,39.997
40.456,40.133,40.048,39.964
40.4,40.152,40.076,39.912
40.395,40.18,40.072,39.973
40.409,40.18,40.053,40.001
40.405,40.17,40.02,39.978
40.419,40.123,40.011,39.973
40.381,40.062,40.034,39.992
40.414,40.095,40.034,39.978
40.4,40.18,40.048,39.983
40.424,40.161,40.058,39.959
40.442,40.109,40.044,40.016
40.405,40.109,40.039,39.955
40.386,40.156,40.034,39.983
40.4,40.114,40.044,39.969
40.405,40.142,40.048,39.983
40.424,40.161,40.039,39.964
40.4,40.161,40.03,39.992
40.419,40.156,40.016,39.973
40.428,40.123,40.058,39.997
40.442,40.166,40.067,39.997
40.438,40.147,40.062,40.001
40.4,40.137,40.03,40.006
40.438,40.147,40.076,39.987
40.428,40.147,40.039,39.959
40.414,40.147,40.02,39.959
40.419,40.142,40.044,40.034
40.409,40.18,40.02,39.987
40.438,40.175,40.034,39.992
40.466,40.128,40.034,40.016
40.405,40.114,40.058,39.983
40.391,40.156,40.048,40.001
40.442,40.147,40.072,40.025
40.405,40.156,40.053,39.983
40.414,40.147,40.058,40.006
