A0,A1,A2,A3
2.412,2.346,0,2.281
2.398,2.356,0,2.29
2.444,2.314,0,2.243
2.435,2.332,0,2.328
2.435,2.309,0,2.285
2.37,2.346,0,2.276
2.403,2.342,0,2.304
2.323,2.323,0,2.276
2.365,2.323,0,2.248
2.37,2.318,0,2.253
2.389,2.318,0,2.267
2.379,2.332,0,2.262
2.384,2.337,0,2.262
2.417,2.356,0,2.253
2.421,0,0,0
2.398,0,0,0
2.43,2.328,0,2.276
2.421,2.337,0,2.224
2.407,2.361,0,2.243
2.403,2.3,0,2.168
2.403,2.304,0,2.253
2.417,2.323,0,2.276
2.365,2.337,0,2.239
2.417,2.351,0,2.248
2.389,2.361,0,2.257
2.449,2.346,0,2.285
2.403,2.314,0,2.285
2.421,2.361,0,2.314
2.412,2.346,0,2.332
2.304,2.361,0,2.276
2.407,2.318,0,2.285
2.421,2.379,0,2.285
2.384,2.37,0,2.323
2.412,2.337,0,2.29
2.384,2.337,0,2.253
2.421,2.3,0,2.248
2.403,2.375,0,2.29
2.351,2.309,0,2.3
2.37,2.3,0,2.314
2.426,2.361,0,2.332
2.361,2.295,0,2.309
2.44,2.351,0,2.304
2.417,2.318,0,2.295
2.356,2.314,0,2.271
2.361,2.323,0,2.332
2.332,2.314,0,2.323
2.389,2.337,0,2.276
2.37,2.29,0,2.29
2.435,2.314,0,2.323
2.375,2.328,0,2.276
2.43,2.332,0,2.271
2.407,2.328,0,2.337
2.365,2.323,0,2.332
2.389,2.337,0,2.276
2.426,2.342,0,2.276
2.417,2.379,0,2.253
2.393,2.328,0,2.29
2.43,2.384,0,2.328
2.421,2.375,0,2.379
2.403,2.337,0,2.271
2.375,2.328,0,2.285
2.44,2.351,0,2.285
2.412,2.314,0,2.267
2.426,2.365,0,2.271
2.421,2.356,0,2.342
2.379,2.389,0,2.318
2.444,2.375,0,2.398
2.472,2.346,0,2.361
2.444,2.351,0,2.281
2.426,2.346,0,2.281
2.426,2.379,0,2.281
2.421,2.365,0,2.253
2.421,2.407,0,2.234
2.393,2.379,0,2.248
2.426,2.332,0,2.271
2.421,2.356,0,2.215
2.421,2.346,0,2.281
2.403,2.318,0,2.285
2.384,2.398,0,2.323
2.398,2.379,0,2.248
2.393,2.379,0,2.281
2.384,2.375,0,2.267
2.365,2.37,0,2.253
2.389,2.389,0,2.29
2.379,2.351,0,2.285
2.44,2.379,0,2.239
2.444,2.407,0,2.281
2.435,2.365,0,2.3
2.407,2.37,0,2.309
2.417,2.342,0,2.285
2.435,2.393,0,2.285
2.389,2.384,0,2.262
2.403,2.407,0,2.285
2.44,2.361,0,2.276
2.407,2.379,0,2.281
2.37,2.361,0,2.309
2.417,2.346,0,2.276
2.421,2.314,0,2.285
2.379,2.356,0,2.29
2.444,2.356,0,2.239
2.421,2.365,0,2.234
2.356,2.407,0,2.332
2.421,2.365,0,2.337
2.449,2.337,0,2.328
2.426,2.356,0,2.29
2.444,2.384,0,2.342
2.482,2.342,0,2.276
2.435,2.361,0,2.328
2.43,2.328,0,2.309
2.426,2.285,0,2.3
2.398,2.346,0,2.295
2.421,2.295,0,2.314
2.43,2.337,0,2.318
2.43,2.351,0,2.314
2.412,2.318,0,2.248
2.44,2.351,0,2.271
2.412,2.318,0,2.257
2.398,2.337,0,2.295
2.449,2.295,0,2.285
2.426,2.337,0,2.309
2.421,2.318,0,2.304
2.421,2.351,0,2.267
2.426,2.295,0,2.309
2.449,2.3,0,2.295
2.398,2.295,0,2.285
2.426,2.342,0,2.253
2.435,2.3,0,2.332
2.365,2.365,0,2.309
2.412,2.323,0,2.285
2.407,2.309,0,2.304
2.407,2.271,0,2.304
2.412,2.361,0,2.29
2.435,2.295,0,2.295
2.454,2.365,0,2.271
2.444,2.323,0,2.276
2.435,2.271,0,2.262
2.407,2.323,0,2.314
2.403,2.314,0,2.295
2.421,2.3,0,2.295
2.421,2.29,0,2.318
2.43,2.337,0,2.318
2.412,2.361,0,2.309
2.421,2.295,0,2.337
2.398,2.323,0,2.314
2.393,2.3,0,2.337
2.398,2.285,0,2.262
2.412,2.29,0,2.29
2.375,2.342,0,2.328
2.379,2.295,0,2.328
2.417,2.323,0,2.281
2.43,2.285,0,2.29
2.412,2.267,0,2.271
2.454,2.3,0,2.318
2.403,2.285,0,2.243
2.398,2.318,0,2.304
2.444,2.3,0,2.342
2.412,2.295,0,2.314
2.426,2.276,0,2.323
2.435,2.314,0,2.309
2.412,2.351,0,2.3
2.463,2.3,0,2.29
2.426,2.323,0,2.281
2.435,2.304,0,2.309
2.407,2.351,0,2.328
2.421,2.314,0,2.346
2.421,2.276,0,2.37
2.393,2.309,0,2.309
2.421,2.29,0,2.314
2.43,2.328,0,2.29
2.407,2.328,0,2.318
2.43,2.356,0,2.295
2.472,2.304,0,2.29
2.389,2.323,0,2.323
2.417,2.356,0,2.271
2.351,2.351,0,2.365
2.393,2.403,0,2.323
2.426,2.337,0,2.328
2.421,2.351,0,2.295
2.398,2.295,0,2.267
2.421,2.365,0,2.361
2.426,2.337,0,2.346
2.384,2.421,0,2.262
2.454,2.365,0,2.3
2.421,2.295,0,2.248
2.421,2.318,0,2.346
2.426,2.37,0,2.304
2.407,2.375,0,2.276
2.379,2.356,0,2.295
2.384,2.328,0,2.332
2.393,2.309,0,2.337
2.375,2.328,0,2.304
2.398,2.318,0,2.304
2.444,2.37,0,2.3
2.398,2.29,0,2.3
2.403,2.314,0,2.332
2.403,2.332,0,2.29
2.37,2.3,0,2.304
2.361,2.337,0,2.3
2.417,2.365,0,2.295
2.426,2.403,0,2.309
2.407,2.398,0,2.309
2.407,2.328,0,2.29
2.393,2.332,0,2.304
2.37,2.332,0,2.342
2.403,2.389,0,2.323
2.407,2.281,0,2.304
2.426,2.304,0,2.328
2.421,2.281,0,2.314
2.407,2.389,0,2.304
2.407,2.295,0,2.318
2.393,2.398,0,2.314
2.379,2.346,0,2.3
2.398,2.356,0,2.295
2.398,2.328,0,2.342
2.43,2.314,0,2.323
2.421,2.365,0,2.361
2.44,2.332,0,2.365
2.449,2.323,0,2.365
2.421,2.375,0,2.332
2.44,2.37,0,2.276
2.44,2.342,0,2.323
2.444,2.361,0,2.29
2.472,2.356,0,2.346
2.435,2.375,0,2.342
2.426,2.342,0,2.323
2.384,2.365,0,2.309
2.426,2.342,0,2.276
2.421,2.337,0,2.328
2.421,2.342,0,2.342
2.449,2.361,0,0
2.421,2.361,0,0
2.435,2.337,0,2.346
2.412,2.37,0,2.314
2.444,2.332,0,2.332
2.417,2.375,0,2.346
2.407,2.304,0,2.309
2.421,2.393,0,2.342
2.412,2.37,0,2.361
2.417,2.337,0,2.304
2.417,2.346,0,2.328
2.342,2.361,0,2.375
2.463,2.342,0,2.267
2.58,2.412,0,2.458
2.861,2.365,0,2.314
2.566,2.29,0,2.234
2.304,2.421,0,2.234
2.346,2.281,0,2.206
2.337,2.323,0,2.224
2.304,2.318,0,2.262
2.412,2.318,0,2.281
2.435,2.342,0,2.318
2.375,2.403,0,2.295
2.389,2.323,0,2.314
2.444,2.342,0,2.309
2.472,2.262,0,2.3
2.337,2.351,0,2.271
2.426,2.309,0,2.29
2.398,2.342,0,2.257
2.444,2.337,0,2.323
2.407,2.393,0,2.262
2.444,2.37,0,2.318
2.44,2.346,0,2.243
2.389,2.361,0,2.248
2.472,2.356,0,2.29
2.389,2.346,0,2.342
2.426,2.351,0,2.384
2.407,2.384,0,2.384
2.379,2.417,0,2.332
2.379,2.323,0,2.342
2.398,2.342,0,2.295
2.389,2.328,0,2.356
2.398,2.356,0,2.276
2.375,2.356,0,2.267
2.379,2.314,0,2.346
2.384,2.342,0,2.375
2.618,2.304,0,2.309
2.3,2.314,0,2.365
2.454,2.37,0,2.285
2.412,2.421,0,2.365
2.393,2.384,0,2.454
2.398,2.328,0,2.444
2.375,2.323,0,2.337
2.318,2.332,0,2.309
2.323,2.304,0,2.403
2.29,2.342,0,2.323
2.276,2.309,0,2.37
2.337,2.361,0,2.421
2.519,2.524,0,2.421
2.444,2.515,0,2.342
2.515,2.505,0,2.468
2.655,2.482,0,2.931
3.306,2.435,0,2.435
3.1,2.491,0,2.417
2.548,2.454,0,2.257
2.482,2.487,0,2.365
2.351,2.426,0,2.458
2.332,2.412,0,2.342
2.276,2.384,0,2.271
2.318,2.487,0,2.295
2.332,2.449,0,2.328
2.29,2.515,0,2.271
2.328,2.505,0,2.332
2.3,2.444,0,2.196
2.323,2.43,0,2.253
2.314,2.393,0,2.285
2.304,2.421,0,2.243
2.318,2.735,0,2.253
2.29,2.571,0,2.262
2.332,2.421,0,2.318
2.346,2.426,0,2.328
2.379,2.449,0,2.384
2.337,2.384,0,2.403
2.375,2.361,0,2.332
2.43,2.351,0,2.375
2.501,2.421,0,2.3
2.608,2.407,0,2.281
2.641,2.384,0,2.262
2.435,2.463,0,2.22
2.482,2.375,0,2.267
2.585,2.356,0,2.229
2.716,2.44,0,2.271
3.194,2.435,0,2.458
3.24,2.389,0,2.505
3.184,2.412,0,2.623
2.669,2.496,0,2.627
2.501,2.552,0,2.571
2.43,2.562,0,2.678
2.43,2.529,0,2.711
2.426,2.491,0,3.053
2.403,2.444,0,2.608
2.379,2.37,0,2.379
2.356,2.365,0,2.361
2.351,2.318,0,2.337
2.458,2.356,0,2.309
2.44,2.328,0,2.267
2.421,2.29,0,2.3
2.421,2.328,0,2.304
