A0,A1,A2,A3
2.716,2.688,0,2.674
2.758,2.632,0,2.664
2.711,2.651,0,2.716
2.716,2.66,0,2.678
2.758,2.655,0,2.702
2.739,2.632,0,2.655
2.767,2.632,0,2.692
2.767,2.646,0,2.716
2.697,2.599,0,2.665
2.744,2.688,0,2.678
2.735,2.632,0,2.711
2.744,2.665,0,2.692
2.753,2.646,0,2.73
2.739,2.678,0,2.753
2.73,2.669,0,2.618
2.711,2.697,0,2.664
2.749,2.678,0,2.716
2.777,2.665,0,2.706
2.725,2.623,0,2.632
2.735,2.665,0,2.618
2.716,2.651,0,2.646
2.767,2.665,0,2.637
2.735,2.651,0,2.618
2.711,2.632,0,2.669
2.692,2.627,0,2.664
2.767,2.632,0,2.711
2.739,2.669,0,2.795
2.763,2.604,0,2.758
2.72,2.669,0,2.767
2.786,2.641,0,2.753
2.73,2.637,0,2.786
2.706,2.669,0,2.749
2.753,2.674,0,2.73
2.697,2.618,0,2.795
2.744,2.655,0,2.772
2.744,2.646,0,2.758
2.763,2.651,0,2.772
2.758,2.59,0,2.805
2.73,2.669,0,2.744
2.739,2.623,0,2.777
2.716,2.651,0,2.725
2.753,2.669,0,2.716
2.706,2.646,0,2.706
2.753,2.632,0,2.749
2.763,2.655,0,2.758
2.716,2.646,0,2.744
2.711,2.651,0,2.73
2.725,2.632,0,2.758
2.706,2.627,0,2.744
2.706,2.637,0,2.72
2.697,2.651,0,2.753
2.725,2.651,0,2.72
2.749,2.664,0,2.706
2.66,2.608,0,2.669
2.664,2.618,0,2.641
2.669,2.571,0,2.637
2.706,2.637,0,2.632
2.706,2.613,0,2.674
2.692,2.566,0,2.655
2.674,2.651,0,2.665
2.669,2.655,0,2.646
2.678,2.641,0,2.632
2.688,2.632,0,2.632
2.678,2.632,0,2.646
2.692,2.632,0,2.641
2.674,2.618,0,2.66
2.688,2.632,0,2.641
2.669,2.59,0,2.669
2.669,2.637,0,2.669
2.651,2.623,0,2.674
2.674,2.655,0,2.706
2.702,2.627,0,2.664
2.692,2.641,0,2.697
2.692,2.562,0,2.641
2.683,2.58,0,2.674
2.664,2.623,0,2.664
2.674,2.608,0,2.665
2.669,2.594,0,2.665
2.692,2.562,0,2.637
2.683,2.557,0,2.669
2.683,2.613,0,2.655
2.688,2.604,0,2.692
2.683,2.613,0,2.641
2.664,2.608,0,2.655
2.678,2.613,0,2.632
2.688,2.608,0,2.697
2.674,2.618,0,2.655
2.711,2.59,0,2.655
2.678,2.627,0,2.669
2.702,2.623,0,2.665
