A0,A1,A2,A3
13.878,13.825999999999999,13.825999999999999,13.789000000000001
13.845000000000001,13.807,13.821,13.812000000000001
13.878,13.85,13.821,13.784000000000001
13.864000000000001,13.831,13.821,13.812000000000001
13.882,13.868,13.802999999999999,13.812000000000001
13.892000000000001,13.817,13.825999999999999,13.789000000000001
13.864000000000001,13.854000000000001,13.817,13.784000000000001
13.887,13.85,13.821,13.774000000000001
13.864000000000001,13.854000000000001,13.807,13.77
13.821,13.825999999999999,13.807,13.76
13.887,13.85,13.792999999999999,13.807
13.85,13.831,13.792999999999999,13.789000000000001
13.831,13.854000000000001,13.807,13.784000000000001
13.859000000000002,13.84,13.792999999999999,13.755999999999998
13.872999999999999,13.84,13.825999999999999,13.77
13.845000000000001,13.825999999999999,13.825999999999999,13.792999999999999
13.807,13.845000000000001,13.792999999999999,13.798
13.817,13.817,13.802999999999999,13.812000000000001
13.854000000000001,13.84,13.798,13.798
13.872999999999999,13.798,13.789000000000001,13.765000000000001
13.817,13.825999999999999,13.789000000000001,13.77
13.868,13.835000000000001,13.798,13.732000000000001
13.854000000000001,13.84,13.812000000000001,13.792999999999999
13.825999999999999,13.831,13.807,13.784000000000001
13.872999999999999,13.831,13.817,13.798
13.895999999999999,13.821,13.792999999999999,13.817
13.868,13.812000000000001,13.807,13.792999999999999
13.854000000000001,13.812000000000001,13.802999999999999,13.755999999999998
13.882,13.84,13.807,13.789000000000001
13.845000000000001,13.821,13.802999999999999,13.750999999999999
13.817,13.868,13.802999999999999,13.807
13.835000000000001,13.807,13.784000000000001,13.745999999999999
13.864000000000001,13.835000000000001,13.789000000000001,13.807
13.817,13.831,13.798,13.792999999999999
13.821,13.84,13.789000000000001,13.77
13.868,13.854000000000001,13.825999999999999,13.737
13.854000000000001,13.859000000000002,13.792999999999999,13.779000000000002
13.835000000000001,13.854000000000001,13.821,13.779000000000002
13.905999999999999,13.825999999999999,13.792999999999999,13.779000000000002
13.905999999999999,13.84,13.792999999999999,13.765000000000001
13.831,13.84,13.798,13.76
13.812000000000001,13.821,13.798,13.755999999999998
13.821,13.845000000000001,13.792999999999999,13.779000000000002
13.825999999999999,13.85,13.784000000000001,13.798
13.831,13.798,13.812000000000001,13.750999999999999
13.872999999999999,13.84,13.798,13.802999999999999
13.831,13.825999999999999,13.812000000000001,13.802999999999999
13.825999999999999,13.835000000000001,13.798,13.784000000000001
13.85,13.821,13.789000000000001,13.792999999999999
13.817,13.85,13.802999999999999,13.789000000000001
13.882,13.784000000000001,13.817,13.784000000000001
13.882,13.831,13.779000000000002,13.789000000000001
13.84,13.835000000000001,13.831,13.792999999999999
13.812000000000001,13.84,13.789000000000001,13.784000000000001
13.845000000000001,13.821,13.779000000000002,13.789000000000001
13.845000000000001,13.84,13.784000000000001,13.792999999999999
13.868,13.831,13.798,13.789000000000001
13.872999999999999,13.831,13.84,13.765000000000001
13.854000000000001,13.85,13.798,13.774000000000001
13.835000000000001,13.854000000000001,13.798,13.789000000000001
13.859000000000002,13.835000000000001,13.798,13.742000000000001
13.872999999999999,13.817,13.784000000000001,13.755999999999998
13.825999999999999,13.835000000000001,13.789000000000001,13.765000000000001
13.864000000000001,13.825999999999999,13.792999999999999,13.76
13.854000000000001,13.784000000000001,13.798,13.784000000000001
13.868,13.821,13.812000000000001,13.802999999999999
13.85,13.84,13.798,13.807
13.868,13.821,13.84,13.737
13.84,13.802999999999999,13.765000000000001,13.755999999999998
13.84,13.831,13.779000000000002,13.732000000000001
13.872999999999999,13.835000000000001,13.77,13.774000000000001
13.85,13.835000000000001,13.784000000000001,13.784000000000001
13.872999999999999,13.845000000000001,13.802999999999999,13.76
13.835000000000001,13.821,13.792999999999999,13.784000000000001
13.868,13.831,13.784000000000001,13.774000000000001
13.845000000000001,13.831,13.802999999999999,13.779000000000002
13.854000000000001,13.854000000000001,13.779000000000002,13.789000000000001
13.868,13.798,13.807,13.765000000000001
13.85,13.835000000000001,13.792999999999999,13.792999999999999
13.812000000000001,13.84,13.789000000000001,13.792999999999999
13.84,13.84,13.821,13.745999999999999
13.868,13.835000000000001,13.77,13.732000000000001
13.892000000000001,13.84,13.812000000000001,13.779000000000002
13.854000000000001,13.845000000000001,13.798,13.745999999999999
13.835000000000001,13.835000000000001,13.789000000000001,13.737
13.895999999999999,13.807,13.84,13.77
13.882,13.821,13.798,13.789000000000001
13.878,13.835000000000001,13.807,13.774000000000001
13.864000000000001,13.85,13.789000000000001,13.774000000000001
13.878,13.84,13.779000000000002,13.77
13.831,13.85,13.802999999999999,13.745999999999999
13.872999999999999,13.807,13.798,13.765000000000001
13.872999999999999,13.85,13.812000000000001,13.77
13.845000000000001,13.817,13.802999999999999,13.774000000000001
13.84,13.802999999999999,13.821,13.750999999999999
13.878,13.807,13.807,13.77
13.85,13.831,13.807,13.779000000000002
13.882,13.807,13.807,13.774000000000001
13.845000000000001,13.854000000000001,13.807,13.798
13.868,13.84,13.812000000000001,13.76
13.84,13.789000000000001,13.76,13.745999999999999
13.868,13.807,13.784000000000001,13.774000000000001
13.859000000000002,13.831,13.807,13.750999999999999
13.845000000000001,13.812000000000001,13.789000000000001,13.784000000000001
13.868,13.831,13.798,13.732000000000001
13.914999999999999,13.835000000000001,13.792999999999999,13.77
13.868,13.845000000000001,13.802999999999999,13.779000000000002
13.821,13.817,13.817,13.784000000000001
13.892000000000001,13.845000000000001,13.807,13.750999999999999
13.859000000000002,13.807,13.821,13.755999999999998
13.84,13.835000000000001,13.77,13.802999999999999
13.821,13.789000000000001,13.798,13.755999999999998
13.901,13.821,13.812000000000001,13.745999999999999
13.825999999999999,13.821,13.792999999999999,13.728
13.868,13.845000000000001,13.812000000000001,13.76
13.887,13.84,13.774000000000001,13.755999999999998
13.878,13.779000000000002,13.812000000000001,13.732000000000001
13.868,13.825999999999999,13.792999999999999,13.750999999999999
13.845000000000001,13.845000000000001,13.825999999999999,13.765000000000001
13.895999999999999,13.85,13.798,13.807
13.831,13.854000000000001,13.812000000000001,13.784000000000001
13.859000000000002,13.831,13.812000000000001,13.792999999999999
13.835000000000001,13.825999999999999,13.779000000000002,13.807
13.84,13.85,13.784000000000001,13.765000000000001
13.845000000000001,13.817,13.789000000000001,13.792999999999999
13.859000000000002,13.854000000000001,13.779000000000002,13.77
13.882,13.784000000000001,13.789000000000001,13.802999999999999
13.878,13.831,13.774000000000001,13.792999999999999
13.901,13.831,13.817,13.802999999999999
13.892000000000001,13.854000000000001,13.779000000000002,13.784000000000001
13.864000000000001,13.821,13.792999999999999,13.765000000000001
13.825999999999999,13.84,13.774000000000001,13.77
13.892000000000001,13.859000000000002,13.779000000000002,13.750999999999999
13.864000000000001,13.825999999999999,13.792999999999999,13.765000000000001
13.887,13.817,13.789000000000001,13.784000000000001
13.854000000000001,13.817,13.807,13.774000000000001
13.85,13.835000000000001,13.807,13.732000000000001
13.835000000000001,13.854000000000001,13.807,13.784000000000001
13.854000000000001,13.821,13.802999999999999,13.77
13.835000000000001,13.812000000000001,13.807,13.779000000000002
13.84,13.831,13.812000000000001,13.779000000000002
13.821,13.817,13.792999999999999,13.765000000000001
13.84,13.85,13.812000000000001,13.798
13.835000000000001,13.845000000000001,13.807,13.779000000000002
13.895999999999999,13.859000000000002,13.812000000000001,13.779000000000002
13.831,13.812000000000001,13.821,13.774000000000001
13.882,13.821,13.798,13.755999999999998
13.882,13.831,13.802999999999999,13.784000000000001
13.872999999999999,13.845000000000001,13.798,13.792999999999999
13.887,13.831,13.779000000000002,13.755999999999998
13.882,13.812000000000001,13.821,13.737
13.85,13.821,13.807,13.732000000000001
13.868,13.821,13.789000000000001,13.750999999999999
13.835000000000001,13.84,13.792999999999999,13.802999999999999
13.892000000000001,13.798,13.817,13.712999999999999
13.868,13.825999999999999,13.802999999999999,13.792999999999999
13.872999999999999,13.821,13.798,13.76
13.825999999999999,13.84,13.84,13.789000000000001
13.835000000000001,13.798,13.789000000000001,13.737
13.825999999999999,13.835000000000001,13.807,13.792999999999999
13.882,13.864000000000001,13.784000000000001,13.76
13.85,13.817,13.825999999999999,13.792999999999999
13.835000000000001,13.845000000000001,13.812000000000001,13.792999999999999
13.845000000000001,13.84,13.817,13.737
13.854000000000001,13.825999999999999,13.812000000000001,13.784000000000001
13.821,13.821,13.802999999999999,13.784000000000001
13.835000000000001,13.859000000000002,13.817,13.742000000000001
13.859000000000002,13.821,13.789000000000001,13.792999999999999
13.85,13.85,13.807,13.742000000000001
13.854000000000001,13.802999999999999,13.807,13.765000000000001
13.859000000000002,13.85,13.779000000000002,13.821
13.859000000000002,13.821,13.798,13.755999999999998
13.845000000000001,13.802999999999999,13.798,13.745999999999999
13.878,13.85,13.817,13.779000000000002
13.882,13.84,13.789000000000001,13.728
13.878,13.854000000000001,13.784000000000001,13.802999999999999
13.821,13.792999999999999,13.784000000000001,13.798
13.854000000000001,13.802999999999999,13.825999999999999,13.750999999999999
13.872999999999999,13.845000000000001,13.784000000000001,13.737
13.85,13.825999999999999,13.817,13.812000000000001
13.831,13.812000000000001,13.807,13.792999999999999
13.859000000000002,13.835000000000001,13.774000000000001,13.765000000000001
13.835000000000001,13.85,13.802999999999999,13.77
13.872999999999999,13.825999999999999,13.802999999999999,13.774000000000001
13.821,13.835000000000001,13.779000000000002,13.750999999999999
13.854000000000001,13.845000000000001,13.792999999999999,13.807
13.859000000000002,13.835000000000001,13.807,13.812000000000001
13.84,13.802999999999999,13.789000000000001,13.742000000000001
13.859000000000002,13.798,13.802999999999999,13.765000000000001
13.845000000000001,13.835000000000001,13.802999999999999,13.825999999999999
13.878,13.835000000000001,13.789000000000001,13.817
13.868,13.84,13.798,13.755999999999998
13.831,13.854000000000001,13.789000000000001,13.812000000000001
13.845000000000001,13.84,13.807,13.792999999999999
13.831,13.807,13.798,13.774000000000001
13.825999999999999,13.812000000000001,13.802999999999999,13.812000000000001
13.825999999999999,13.812000000000001,13.784000000000001,13.774000000000001
13.882,13.825999999999999,13.802999999999999,13.779000000000002
13.825999999999999,13.845000000000001,13.821,13.76
13.831,13.831,13.792999999999999,13.742000000000001
13.84,13.854000000000001,13.798,13.745999999999999
13.859000000000002,13.812000000000001,13.789000000000001,13.750999999999999
13.859000000000002,13.84,13.807,13.784000000000001
13.835000000000001,13.825999999999999,13.802999999999999,13.750999999999999
13.84,13.84,13.807,13.812000000000001
13.859000000000002,13.812000000000001,13.812000000000001,13.728
13.864000000000001,13.821,13.807,13.807
13.901,13.831,13.789000000000001,13.718
13.825999999999999,13.825999999999999,13.807,13.765000000000001
13.807,13.854000000000001,13.792999999999999,13.798
13.85,13.831,13.802999999999999,13.77
13.864000000000001,13.802999999999999,13.807,13.765000000000001
13.84,13.812000000000001,13.798,13.765000000000001
13.831,13.85,13.802999999999999,13.742000000000001
13.821,13.825999999999999,13.812000000000001,13.789000000000001
13.854000000000001,13.84,13.798,13.745999999999999
13.895999999999999,13.835000000000001,13.825999999999999,13.745999999999999
13.887,13.84,13.802999999999999,13.802999999999999
13.85,13.835000000000001,13.821,13.765000000000001
13.895999999999999,13.85,13.798,13.77
13.845000000000001,13.825999999999999,13.765000000000001,13.76
13.868,13.84,13.812000000000001,13.77
13.798,13.84,13.798,13.77
13.868,13.835000000000001,13.792999999999999,13.779000000000002
13.845000000000001,13.821,13.807,13.812000000000001
13.817,13.831,13.798,13.812000000000001
13.872999999999999,13.821,13.821,13.798
13.825999999999999,13.835000000000001,13.821,13.798
13.878,13.845000000000001,13.798,13.779000000000002
13.868,13.812000000000001,13.807,13.745999999999999
13.854000000000001,13.84,13.821,13.779000000000002
13.845000000000001,13.821,13.807,13.76
13.807,13.84,13.792999999999999,13.789000000000001
13.864000000000001,13.859000000000002,13.76,13.789000000000001
13.845000000000001,13.821,13.792999999999999,13.750999999999999
13.831,13.85,13.807,13.76
13.859000000000002,13.835000000000001,13.831,13.750999999999999
13.854000000000001,13.84,13.798,13.792999999999999
13.854000000000001,13.807,13.798,13.750999999999999
13.85,13.835000000000001,13.789000000000001,13.750999999999999
13.84,13.835000000000001,13.802999999999999,13.802999999999999
13.854000000000001,13.807,13.812000000000001,13.755999999999998
13.835000000000001,13.831,13.792999999999999,13.789000000000001
13.85,13.859000000000002,13.798,13.779000000000002
13.868,13.784000000000001,13.812000000000001,13.798
13.821,13.84,13.784000000000001,13.812000000000001
13.868,13.835000000000001,13.825999999999999,13.789000000000001
13.892000000000001,13.825999999999999,13.807,13.774000000000001
13.895999999999999,13.854000000000001,13.789000000000001,13.784000000000001
13.812000000000001,13.812000000000001,13.802999999999999,13.779000000000002
13.864000000000001,13.821,13.802999999999999,13.77
13.85,13.835000000000001,13.812000000000001,13.779000000000002
13.85,13.835000000000001,13.779000000000002,13.774000000000001
13.878,13.859000000000002,13.792999999999999,13.817
13.868,13.831,13.821,13.750999999999999
13.825999999999999,13.85,13.789000000000001,13.779000000000002
13.85,13.817,13.798,13.76
13.854000000000001,13.859000000000002,13.789000000000001,13.802999999999999
13.864000000000001,13.845000000000001,13.779000000000002,13.789000000000001
13.825999999999999,13.84,13.779000000000002,13.802999999999999
13.831,13.835000000000001,13.779000000000002,13.792999999999999
13.882,13.85,13.817,13.812000000000001
13.878,13.872999999999999,13.798,13.779000000000002
13.878,13.859000000000002,13.807,13.76
13.895999999999999,13.854000000000001,13.821,13.76
13.845000000000001,13.821,13.792999999999999,13.784000000000001
13.825999999999999,13.831,13.821,13.792999999999999
13.868,13.85,13.784000000000001,13.821
13.835000000000001,13.835000000000001,13.789000000000001,13.817
13.859000000000002,13.821,13.789000000000001,13.789000000000001
13.854000000000001,13.812000000000001,13.817,13.792999999999999
13.85,13.859000000000002,13.798,13.750999999999999
13.859000000000002,13.817,13.784000000000001,13.807
13.887,13.859000000000002,13.817,13.812000000000001
13.864000000000001,13.835000000000001,13.784000000000001,13.792999999999999
13.878,13.854000000000001,13.802999999999999,13.765000000000001
13.85,13.845000000000001,13.802999999999999,13.750999999999999
13.84,13.859000000000002,13.807,13.765000000000001
13.868,13.831,13.807,13.76
13.878,13.825999999999999,13.779000000000002,13.76
13.878,13.817,13.77,13.812000000000001
13.831,13.84,13.792999999999999,13.807
13.831,13.84,13.789000000000001,13.77
13.868,13.821,13.789000000000001,13.798
13.872999999999999,13.84,13.807,13.774000000000001
13.825999999999999,13.854000000000001,13.798,13.784000000000001
13.859000000000002,13.84,13.784000000000001,13.807
13.854000000000001,13.831,13.835000000000001,13.76
13.859000000000002,13.85,13.789000000000001,13.76
13.812000000000001,13.831,13.792999999999999,13.784000000000001
13.84,13.831,13.798,13.779000000000002
13.85,13.817,13.779000000000002,13.755999999999998
13.817,13.835000000000001,13.802999999999999,13.779000000000002
13.85,13.85,13.792999999999999,13.789000000000001
13.835000000000001,13.84,13.779000000000002,13.789000000000001
13.872999999999999,13.84,13.825999999999999,13.789000000000001
13.854000000000001,13.831,13.77,13.774000000000001
13.868,13.854000000000001,13.807,13.774000000000001
13.859000000000002,13.854000000000001,13.792999999999999,13.774000000000001
13.859000000000002,13.835000000000001,13.779000000000002,13.77
13.854000000000001,13.845000000000001,13.807,13.77
13.878,13.859000000000002,13.817,13.765000000000001
13.859000000000002,13.812000000000001,13.807,13.77
13.887,13.85,13.789000000000001,13.784000000000001
13.878,13.812000000000001,13.792999999999999,13.774000000000001
13.864000000000001,13.859000000000002,13.802999999999999,13.792999999999999
13.85,13.85,13.798,13.774000000000001
13.845000000000001,13.84,13.821,13.789000000000001
13.901,13.817,13.807,13.765000000000001
13.84,13.821,13.798,13.789000000000001
13.85,13.821,13.825999999999999,13.817
13.831,13.85,13.792999999999999,13.765000000000001
13.835000000000001,13.835000000000001,13.779000000000002,13.737
13.835000000000001,13.807,13.807,13.802999999999999
13.835000000000001,13.854000000000001,13.817,13.798
13.825999999999999,13.84,13.792999999999999,13.77
13.85,13.817,13.821,13.789000000000001
13.892000000000001,13.835000000000001,13.812000000000001,13.802999999999999
13.872999999999999,13.784000000000001,13.802999999999999,13.789000000000001
13.872999999999999,13.812000000000001,13.792999999999999,13.779000000000002
13.854000000000001,13.821,13.802999999999999,13.755999999999998
13.845000000000001,13.835000000000001,13.812000000000001,13.774000000000001
13.882,13.864000000000001,13.798,13.789000000000001
13.859000000000002,13.831,13.792999999999999,13.779000000000002
13.85,13.831,13.789000000000001,13.765000000000001
13.817,13.859000000000002,13.792999999999999,13.77
13.821,13.774000000000001,13.792999999999999,13.77
13.845000000000001,13.864000000000001,13.77,13.765000000000001
13.864000000000001,13.798,13.807,13.774000000000001
13.882,13.779000000000002,13.792999999999999,13.774000000000001
13.859000000000002,13.825999999999999,13.789000000000001,13.755999999999998
13.868,13.85,13.821,13.812000000000001
13.821,13.859000000000002,13.774000000000001,13.789000000000001
13.812000000000001,13.817,13.802999999999999,13.76
13.872999999999999,13.859000000000002,13.789000000000001,13.798
13.872999999999999,13.821,13.817,13.742000000000001
13.854000000000001,13.835000000000001,13.784000000000001,13.817
13.882,13.845000000000001,13.792999999999999,13.798
13.878,13.835000000000001,13.807,13.779000000000002
13.831,13.835000000000001,13.798,13.765000000000001
13.831,13.792999999999999,13.802999999999999,13.798
13.882,13.802999999999999,13.798,13.784000000000001
13.859000000000002,13.821,13.792999999999999,13.789000000000001
13.892000000000001,13.864000000000001,13.779000000000002,13.789000000000001
13.854000000000001,13.825999999999999,13.798,13.774000000000001
13.872999999999999,13.84,13.798,13.77
13.821,13.845000000000001,13.798,13.774000000000001
13.85,13.845000000000001,13.798,13.784000000000001
13.872999999999999,13.817,13.774000000000001,13.76
13.868,13.789000000000001,13.789000000000001,13.779000000000002
13.825999999999999,13.835000000000001,13.812000000000001,13.774000000000001
13.868,13.802999999999999,13.784000000000001,13.792999999999999
13.882,13.85,13.792999999999999,13.789000000000001
13.854000000000001,13.798,13.77,13.807
13.835000000000001,13.859000000000002,13.802999999999999,13.779000000000002
13.85,13.835000000000001,13.807,13.792999999999999
13.859000000000002,13.821,13.774000000000001,13.792999999999999
13.854000000000001,13.825999999999999,13.807,13.750999999999999
13.807,13.845000000000001,13.807,13.792999999999999
13.845000000000001,13.825999999999999,13.812000000000001,13.821
13.854000000000001,13.802999999999999,13.802999999999999,13.807
13.821,13.835000000000001,13.784000000000001,13.798
13.882,13.802999999999999,13.821,13.798
13.85,13.817,13.789000000000001,13.789000000000001
13.831,13.85,13.802999999999999,13.802999999999999
13.854000000000001,13.835000000000001,13.774000000000001,13.821
13.859000000000002,13.859000000000002,13.792999999999999,13.812000000000001
13.854000000000001,13.845000000000001,13.835000000000001,13.798
13.854000000000001,13.825999999999999,13.807,13.792999999999999
13.854000000000001,13.792999999999999,13.774000000000001,13.792999999999999
13.859000000000002,13.802999999999999,13.802999999999999,13.812000000000001
13.835000000000001,13.835000000000001,13.792999999999999,13.802999999999999
13.882,13.85,13.789000000000001,13.779000000000002
13.821,13.798,13.789000000000001,13.802999999999999
13.887,13.831,13.792999999999999,13.821
13.872999999999999,13.821,13.798,13.765000000000001
13.859000000000002,13.792999999999999,13.807,13.807
13.845000000000001,13.802999999999999,13.798,13.802999999999999
13.887,13.835000000000001,13.774000000000001,13.792999999999999
13.859000000000002,13.825999999999999,13.784000000000001,13.774000000000001
13.817,13.845000000000001,13.789000000000001,13.792999999999999
13.84,13.85,13.798,13.789000000000001
13.845000000000001,13.864000000000001,13.784000000000001,13.802999999999999
13.812000000000001,13.84,13.798,13.812000000000001
13.859000000000002,13.821,13.792999999999999,13.765000000000001
13.845000000000001,13.864000000000001,13.817,13.784000000000001
13.812000000000001,13.85,13.812000000000001,13.789000000000001
13.84,13.821,13.807,13.784000000000001
13.854000000000001,13.817,13.807,13.812000000000001
13.887,13.835000000000001,13.802999999999999,13.802999999999999
13.887,13.85,13.802999999999999,13.765000000000001
13.859000000000002,13.821,13.792999999999999,13.779000000000002
13.878,13.817,13.812000000000001,13.798
13.868,13.835000000000001,13.798,13.831
13.887,13.84,13.802999999999999,13.774000000000001
13.845000000000001,13.817,13.84,13.774000000000001
13.892000000000001,13.792999999999999,13.812000000000001,13.789000000000001
13.807,13.882,13.821,13.792999999999999
13.85,13.845000000000001,13.779000000000002,13.76
13.868,13.864000000000001,13.817,13.765000000000001
13.859000000000002,13.85,13.807,13.789000000000001
13.792999999999999,13.845000000000001,13.802999999999999,13.784000000000001
13.892000000000001,13.792999999999999,13.792999999999999,13.765000000000001
13.821,13.807,13.774000000000001,13.774000000000001
13.835000000000001,13.84,13.789000000000001,13.792999999999999
13.825999999999999,13.812000000000001,13.789000000000001,13.779000000000002
13.854000000000001,13.859000000000002,13.792999999999999,13.76
13.812000000000001,13.864000000000001,13.802999999999999,13.802999999999999
13.854000000000001,13.845000000000001,13.779000000000002,13.765000000000001
13.831,13.798,13.802999999999999,13.755999999999998
13.831,13.831,13.807,13.745999999999999
13.845000000000001,13.831,13.802999999999999,13.779000000000002
13.831,13.825999999999999,13.774000000000001,13.779000000000002
13.864000000000001,13.825999999999999,13.802999999999999,13.792999999999999
13.825999999999999,13.831,13.792999999999999,13.807
13.835000000000001,13.821,13.789000000000001,13.77
13.807,13.802999999999999,13.802999999999999,13.745999999999999
13.868,13.802999999999999,13.765000000000001,13.774000000000001
13.854000000000001,13.85,13.802999999999999,13.77
13.835000000000001,13.85,13.789000000000001,13.789000000000001
13.812000000000001,13.825999999999999,13.798,13.765000000000001
13.878,13.845000000000001,13.802999999999999,13.807
13.817,13.817,13.825999999999999,13.792999999999999
13.821,13.868,13.789000000000001,13.779000000000002
13.831,13.845000000000001,13.77,13.76
13.85,13.85,13.789000000000001,13.802999999999999
13.85,13.825999999999999,13.789000000000001,13.802999999999999
13.85,13.845000000000001,13.792999999999999,13.779000000000002
13.835000000000001,13.821,13.802999999999999,13.784000000000001
13.887,13.845000000000001,13.807,13.779000000000002
13.835000000000001,13.84,13.76,13.798
13.85,13.812000000000001,13.817,13.792999999999999
13.872999999999999,13.84,13.792999999999999,13.77
