A0,A1,A2,A3
28.642,28.628,28.539,28.553
28.703,28.558,28.525,28.45
28.712,28.544,28.562,28.501
28.581,28.609,28.529,28.497
28.703,28.576,28.52,28.45
28.619,28.586,28.544,28.487
28.572,28.576,28.553,28.572
28.651,28.558,28.539,28.473
28.708,28.562,28.534,28.492
28.708,28.586,28.534,28.459
28.684,28.558,28.515,28.558
28.6,28.572,28.529,28.445
28.614,28.548,28.52,28.45
28.684,28.576,28.515,28.468
28.623,28.544,28.525,28.478
28.623,28.52,28.534,28.478
28.604,28.534,28.539,28.501
28.619,28.534,28.506,28.511
28.651,28.544,28.511,28.459
28.576,28.548,28.501,28.558
28.647,28.562,28.511,28.52
28.609,28.562,28.529,28.478
28.576,28.548,28.515,28.525
28.642,28.515,28.539,28.464
28.651,28.548,28.525,28.492
28.619,28.567,28.544,28.515
28.604,28.515,28.52,28.436
28.647,28.558,28.553,28.478
28.59,28.529,28.511,28.515
28.619,28.539,28.52,28.548
28.604,28.567,28.534,28.515
28.684,28.59,28.562,28.515
28.572,28.609,28.539,28.473
28.604,28.59,28.529,28.529
28.623,28.595,28.553,28.548
28.647,28.562,28.525,28.487
28.619,28.558,28.567,28.506
28.586,28.534,28.52,28.483
28.623,28.534,28.529,28.497
28.642,28.558,28.529,28.497
28.604,28.59,28.525,28.515
28.609,28.595,28.534,28.468
28.623,28.586,28.558,28.497
28.628,28.59,28.544,28.511
28.628,28.6,28.553,28.553
28.675,28.544,28.548,28.464
28.712,28.562,28.539,28.525
28.628,28.553,28.529,28.501
28.6,28.567,28.558,28.539
28.619,28.586,28.576,28.525
28.609,28.558,28.539,28.525
28.604,28.567,28.548,28.478
28.642,28.567,28.534,28.468
28.661,28.604,28.548,28.501
28.661,28.567,28.567,28.487
28.647,28.558,28.544,28.459
28.623,28.562,28.539,28.501
28.604,28.511,28.529,28.515
28.675,28.525,28.511,28.478
28.614,28.558,28.529,28.445
28.656,28.572,28.572,28.525
28.684,28.567,28.534,28.487
28.628,28.539,28.572,28.525
28.651,28.581,28.553,28.468
28.633,28.558,28.544,28.567
28.647,28.604,28.572,28.567
28.745,28.548,28.548,28.529
28.637,28.581,28.548,28.558
28.651,28.586,28.539,28.553
28.656,28.59,28.562,28.525
28.6,28.553,28.553,28.539
28.665,28.586,28.562,28.501
28.661,28.586,28.558,28.525
28.689,28.562,28.572,28.534
28.6,28.576,28.562,28.548
28.708,28.567,28.515,28.506
28.675,28.628,28.539,28.468
28.6,28.59,28.558,28.501
28.628,28.6,28.567,28.553
28.642,28.586,28.581,28.492
28.68,28.567,28.544,28.572
28.633,28.614,28.576,28.511
28.628,28.558,28.539,28.478
28.67,28.525,28.548,28.464
28.665,28.558,28.548,28.511
28.651,28.539,28.567,28.548
28.722,28.586,28.515,28.52
28.656,28.576,28.534,28.492
28.604,28.539,28.562,28.483
28.637,28.576,28.529,28.511
28.619,28.581,28.539,0.0
28.759,28.59,28.567,28.562
28.717,28.534,28.558,28.553
28.651,28.567,28.525,28.529
