A0,A1,A2,A3
14.726,14.59,14.581,14.52
14.721,14.571,14.59,14.571
14.618,14.609,14.581,14.534
14.637,14.59,14.609,14.524
14.656,14.637,14.623,14.59
14.688,14.599,14.632,14.585
14.693,14.627,14.623,14.548
14.712,14.599,14.623,14.576
14.656,14.613,14.618,14.562
14.66,14.609,14.613,14.548
14.656,14.576,14.613,14.567
14.698,14.604,14.618,14.538
14.698,14.567,14.599,14.562
14.712,14.604,14.604,14.585
14.637,14.595,14.623,14.524
14.595,14.581,14.613,14.562
14.717,14.595,14.599,14.534
14.725,14.599,14.618,14.552
14.609,14.599,14.627,14.52
14.688,14.585,14.613,14.571
14.623,14.609,14.618,14.581
14.632,14.581,14.609,14.552
14.712,14.604,14.613,14.543
14.632,14.576,14.627,14.562
14.665,14.604,14.599,14.576
14.609,14.623,14.623,14.552
14.59,14.599,14.599,14.543
14.684,14.581,14.637,14.529
14.712,14.59,14.613,14.585
14.73,14.604,14.585,14.576
14.726,14.613,14.613,14.524
14.632,14.571,14.623,14.562
14.693,14.599,14.595,14.576
14.721,14.585,14.632,14.538
14.725,14.595,14.618,14.543
14.623,14.613,14.627,14.576
14.698,14.599,14.618,14.538
14.632,14.59,14.618,14.538
14.726,14.59,14.623,14.585
14.674,14.571,14.595,14.538
14.66,14.59,14.604,14.557
14.717,14.576,14.613,14.52
14.749,14.609,14.618,14.571
14.637,14.581,14.623,14.562
14.609,14.595,14.623,14.552
14.627,14.604,14.609,14.543
14.613,14.599,14.604,14.576
14.651,14.595,14.627,0.0
14.721,14.604,14.632,14.581
14.693,14.59,14.613,14.543
14.674,14.613,0.0,14.562
14.599,14.609,14.604,14.59
14.698,14.609,14.623,14.585
14.642,14.623,14.623,14.529
14.613,14.613,14.609,14.585
14.674,14.595,14.604,14.529
14.651,14.623,14.609,14.562
14.707,14.613,14.604,14.585
14.67,14.618,14.632,14.576
14.627,14.604,14.642,14.543
14.703,14.595,14.618,14.576
14.684,14.581,14.599,14.576
14.726,14.604,14.59,14.59
