A0,A1,A2,A3
19.278,19.203,19.128,19.1
19.222,19.198,19.189,19.109
19.268,19.226,19.17,19.118
19.231,19.212,19.151,19.137
19.193,19.203,19.175,19.109
19.292,19.179,19.165,19.114
19.259,19.222,19.179,19.114
19.25,19.226,19.165,19.118
19.231,19.198,19.189,19.104
19.25,19.203,19.165,19.118
19.24,19.203,19.156,19.142
19.231,19.193,19.198,19.095
19.222,19.179,19.179,19.128
19.268,19.217,19.179,19.132
19.254,19.193,19.151,19.123
19.24,19.217,19.128,19.104
19.259,19.212,19.132,19.104
19.273,19.184,19.189,19.132
19.259,19.217,19.165,19.095
19.24,19.184,19.189,19.118
19.24,19.198,19.161,19.09
19.231,19.222,19.165,19.132
19.24,19.193,19.114,19.109
19.212,19.207,19.132,19.104
19.217,19.212,19.184,19.109
19.212,19.231,19.179,19.114
19.226,19.198,19.137,19.109
19.226,19.193,19.165,19.114
19.236,19.193,19.156,19.076
19.254,19.222,19.128,19.137
19.283,19.207,19.17,19.147
19.236,19.207,19.17,19.114
19.231,19.198,19.17,19.137
19.25,19.231,19.179,19.118
19.268,19.165,19.123,19.132
19.236,19.189,19.147,19.114
19.236,19.175,19.179,19.114
19.25,19.207,19.165,19.128
19.231,19.222,19.137,19.109
19.25,19.193,19.207,19.142
19.259,19.207,19.128,19.128
19.259,19.212,19.189,19.118
19.226,19.207,19.165,19.132
19.254,19.212,19.161,19.109
19.226,19.245,19.142,19.109
19.264,19.184,19.132,19.114
19.231,19.217,19.142,19.114
19.24,19.212,19.114,19.128
19.236,19.203,19.151,19.114
19.25,19.203,19.165,19.114
19.231,19.179,19.17,19.128
19.217,19.222,19.114,19.114
19.24,19.207,19.161,19.1
19.264,19.207,19.142,19.1
19.24,19.212,19.151,19.128
19.245,19.189,19.156,19.109
19.278,19.203,19.147,19.114
19.236,19.222,19.142,19.118
19.231,19.193,19.132,19.147
19.25,19.217,19.179,19.128
19.283,19.203,19.123,19.104
19.259,19.184,19.114,19.114
19.268,19.184,19.179,19.123
19.236,19.212,19.137,19.09
19.198,19.189,19.142,19.123
19.207,19.198,19.165,19.104
19.198,19.217,19.114,19.1
19.25,19.217,19.132,19.109
19.236,19.198,19.128,19.104
19.245,19.217,19.193,19.1
19.254,19.184,19.137,19.118
19.245,19.203,19.184,19.109
19.212,19.217,19.132,19.104
19.264,19.207,19.189,19.109
19.245,19.203,19.118,19.114
19.189,19.207,19.147,19.086
19.25,19.198,19.128,19.104
19.254,19.203,19.17,19.104
19.273,19.193,19.137,19.118
19.268,19.198,19.165,19.132
19.236,19.203,19.161,19.118
19.236,19.207,19.17,19.118
19.245,19.231,19.118,19.114
19.283,19.217,19.156,19.118
19.207,19.217,19.151,19.123
19.259,19.236,19.118,19.123
19.264,19.207,19.184,19.118
19.189,19.217,19.161,19.114
19.184,19.17,19.193,19.128
19.24,19.231,19.137,19.118
19.236,19.175,19.142,19.118
19.278,19.189,19.132,19.128
19.222,19.161,19.132,19.1
19.236,19.184,19.156,19.118
19.25,19.203,19.165,19.123
19.24,19.179,19.161,19.132
19.268,19.179,19.137,19.147
19.264,19.198,19.132,19.1
19.259,19.193,19.161,19.104
19.193,19.184,19.142,19.123
19.273,19.245,19.165,19.118
19.236,19.179,19.161,19.118
19.264,19.161,19.193,19.114
19.231,19.231,19.156,19.128
19.245,19.217,19.179,19.118
19.254,19.203,19.132,19.123
19.217,19.193,19.128,19.128
19.179,19.193,19.147,19.109
19.203,19.236,19.165,19.137
19.254,19.189,19.151,19.128
19.236,19.207,19.198,19.132
19.273,19.222,19.189,19.142
19.259,19.231,19.147,19.132
19.24,19.245,19.132,19.128
19.231,19.203,19.184,19.123
19.245,19.203,19.179,19.137
19.311,19.207,19.132,19.118
19.236,19.193,19.128,19.123
19.259,19.189,19.118,19.123
19.245,19.189,19.184,19.142
19.25,19.226,19.179,19.1
19.25,19.193,19.179,19.118
19.24,19.217,19.132,19.123
19.268,19.217,19.165,19.109
19.254,19.184,19.114,19.137
19.212,19.222,19.137,19.137
19.25,19.193,19.184,19.118
19.292,19.207,19.179,19.118
19.24,19.184,19.142,19.118
19.236,19.203,19.142,19.114
19.24,19.212,19.147,19.1
19.283,19.179,19.151,19.132
19.217,19.212,19.193,19.095
19.283,19.222,19.156,19.114
19.245,19.165,19.142,19.109
19.245,19.179,19.128,19.114
19.231,19.193,19.175,19.095
19.212,19.222,19.132,19.114
19.222,19.193,19.184,19.123
19.217,19.193,19.151,19.114
19.259,19.179,19.128,19.118
19.25,19.217,19.132,19.109
19.264,19.226,19.193,19.147
19.259,19.217,19.156,19.114
19.24,19.236,19.128,19.114
19.259,19.222,19.179,19.137
19.278,19.179,19.114,19.114
19.259,19.207,19.142,19.09
19.198,19.203,19.165,19.123
19.259,19.203,19.156,19.104
19.236,19.207,19.179,19.109
19.226,19.184,19.151,19.147
19.212,19.217,19.179,19.118
19.254,19.236,19.156,19.137
19.222,19.165,19.114,19.114
19.236,19.165,19.151,19.123
19.245,19.226,19.17,19.114
19.259,19.184,19.179,19.114
19.226,19.212,19.184,19.128
19.236,19.193,19.161,19.123
19.24,19.231,19.165,19.1
19.203,19.24,19.198,19.081
19.226,19.175,19.132,19.137
19.273,19.212,19.137,19.128
19.259,19.165,19.189,19.137
19.287,19.189,19.161,19.128
19.212,19.212,19.175,19.123
19.226,19.217,19.165,19.123
19.245,19.203,19.114,19.123
19.222,19.203,19.128,19.109
19.268,19.175,19.175,19.109
19.193,19.193,19.137,19.118
19.283,19.189,19.165,19.137
19.283,19.217,19.161,19.104
19.25,19.217,19.128,19.132
19.198,19.203,19.147,19.1
19.203,19.193,19.132,19.128
19.203,19.217,19.137,19.142
19.24,19.217,19.156,19.109
19.264,19.222,19.147,19.123
19.278,19.226,19.189,19.109
19.179,19.217,19.128,19.118
19.231,19.193,19.175,19.081
19.184,19.17,19.161,19.123
19.207,19.184,19.142,19.128
19.212,19.175,19.147,19.128
19.259,19.207,19.109,19.114
19.226,19.203,19.165,19.128
19.203,19.212,19.147,19.132
19.222,19.212,19.114,19.118
19.264,19.179,19.132,19.1
19.268,19.189,19.175,19.118
19.273,19.189,19.118,19.118
19.236,19.17,19.137,19.1
19.207,19.189,19.165,19.104
19.259,19.179,19.147,19.114
19.283,19.198,19.184,19.118
19.231,19.189,19.142,19.123
19.236,19.222,19.175,19.137
19.268,19.198,19.142,19.086
19.231,19.207,19.142,19.118
19.254,19.226,19.17,19.118
19.268,19.207,19.156,19.132
19.268,19.203,19.147,19.114
19.226,19.212,19.17,19.128
19.245,19.165,19.128,19.123
19.236,19.231,19.161,19.118
19.203,19.231,19.132,19.123
19.24,19.175,19.165,19.147
19.226,19.212,19.128,19.128
19.287,19.226,19.142,19.118
19.287,19.207,19.151,19.118
19.207,19.203,19.175,19.128
19.264,19.193,19.156,19.09
19.254,19.203,19.151,19.114
19.24,19.217,19.137,19.123
19.231,19.198,19.151,19.09
19.203,19.207,19.184,19.104
19.226,19.17,19.165,19.142
19.222,19.212,19.151,19.114
19.203,19.203,19.147,19.123
19.292,19.217,19.161,19.123
19.236,19.193,19.142,19.118
19.222,19.184,19.175,19.114
19.207,19.203,19.161,19.114
19.193,19.198,19.137,19.118
19.24,19.198,19.179,19.109
19.25,19.217,19.142,19.118
19.245,19.198,19.128,19.104
19.245,19.24,19.193,19.118
19.217,19.217,19.175,19.128
19.198,19.198,19.179,19.109
19.254,19.193,19.179,19.128
19.25,19.212,19.128,19.118
19.217,19.165,19.156,19.086
19.189,19.198,19.132,19.123
19.207,19.212,19.156,19.114
19.245,19.189,19.142,19.104
19.226,19.212,19.128,19.118
19.254,19.217,19.142,19.104
19.222,19.203,19.151,19.128
19.226,19.212,19.161,19.104
19.259,19.203,19.151,19.123
19.207,19.193,19.123,19.109
19.222,19.207,19.137,19.114
19.231,19.175,19.104,19.132
19.236,19.198,19.132,19.118
19.254,19.207,19.151,19.128
19.226,19.189,19.175,19.104
19.24,19.212,19.156,19.128
19.245,19.231,19.147,19.118
19.268,19.165,19.151,19.123
19.245,19.175,19.161,19.109
19.245,19.231,19.165,19.123
19.245,19.198,19.17,19.118
19.222,19.207,19.123,19.114
19.264,19.207,19.147,19.109
19.203,19.189,19.137,19.137
19.231,19.198,19.147,19.128
19.203,19.17,19.142,19.114
19.259,19.222,19.147,19.114
19.254,19.179,19.198,19.104
19.24,19.198,19.175,19.128
19.207,19.212,19.1,19.128
19.198,19.203,19.165,19.1
19.231,19.175,19.151,19.1
19.198,19.184,19.151,19.09
19.292,19.156,19.198,19.109
19.254,19.217,19.151,19.114
19.222,19.175,19.156,19.128
19.231,19.259,19.161,19.114
19.283,19.193,19.123,19.114
19.259,19.212,19.137,19.132
19.245,19.212,19.175,19.132
19.245,19.17,19.161,19.114
19.226,19.193,19.137,19.118
19.287,19.198,19.17,19.142
19.203,19.203,19.151,19.137
19.273,19.189,19.123,19.104
19.273,19.212,19.156,19.104
19.236,19.179,19.156,19.1
19.212,19.189,19.17,19.09
19.245,19.212,19.142,19.104
19.283,19.212,19.137,19.142
19.207,19.17,19.137,19.118
19.25,19.203,19.17,19.137
19.25,19.203,19.137,19.109
