A0,A1,A2,A3
7.986,8.0,7.991,7.944
8.005,7.996,7.982,7.953
8.005,8.024,7.991,7.949
8.014,8.038,7.982,7.958
8.024,8.0,7.982,7.967
8.066,7.963,7.991,7.967
8.094,7.977,7.949,7.991
8.038,7.996,8.005,7.953
8.08,8.0,8.0,8.0
8.019,7.967,7.982,7.967
8.085,7.967,8.01,7.982
8.061,8.005,7.967,8.01
8.066,8.01,8.024,7.991
8.038,8.0,7.977,7.977
8.028,8.019,7.991,7.972
8.042,7.991,7.972,7.944
8.099,7.986,7.991,7.996
8.103,7.977,8.005,7.996
8.019,8.005,7.977,0.0
7.944,7.996,7.977,7.986
8.042,7.977,7.963,7.991
8.094,8.005,7.986,7.963
8.038,7.996,7.935,7.953
8.042,7.977,8.019,7.972
8.019,8.028,7.991,7.982
7.991,7.977,8.005,7.953
7.949,7.982,7.967,7.986
7.986,7.949,7.986,7.991
8.019,7.986,8.0,7.977
8.057,8.019,7.996,7.949
8.038,7.991,7.986,7.991
8.028,8.014,8.01,7.991
8.028,8.0,7.972,7.939
8.061,8.005,7.967,7.953
8.01,7.967,7.958,7.991
8.033,7.982,7.977,7.958
8.033,8.01,7.991,7.991
8.08,7.996,8.0,7.949
8.014,8.01,7.963,7.967
8.047,8.028,7.991,7.963
8.103,7.972,7.991,7.967
8.033,8.0,7.986,7.972
8.061,8.01,7.982,7.963
8.057,7.967,7.986,7.982
8.024,8.01,0.0,7.967
8.052,7.986,7.977,7.991
8.033,8.047,7.963,7.93
8.075,7.977,7.986,7.949
8.057,8.028,7.977,7.986
8.052,7.996,7.967,7.939
8.057,8.005,7.972,7.935
8.047,7.963,7.982,7.939
7.982,7.986,7.986,7.935
8.042,7.977,7.949,7.958
8.052,7.967,7.977,7.972
8.038,8.005,8.0,7.953
8.033,8.019,7.972,7.986
8.01,7.986,7.996,7.991
8.042,7.991,7.977,8.005
8.089,7.986,7.996,7.963
8.038,8.038,7.982,7.963
8.052,8.014,8.0,8.0
8.042,8.0,7.963,7.963
8.033,8.005,7.982,7.949
8.042,7.953,7.977,8.0
8.061,7.944,7.967,8.014
8.038,7.996,7.986,7.982
8.038,7.996,8.0,7.93
8.047,7.967,7.977,7.958
8.028,7.963,7.972,8.014
8.01,7.958,7.977,7.958
8.01,7.977,7.972,7.982
8.075,7.986,7.986,7.991
8.038,7.977,8.005,7.921
8.033,7.996,7.986,7.953
8.005,7.982,7.982,7.958
8.019,7.982,8.005,7.944
8.066,7.967,8.0,7.916
8.024,7.977,7.972,7.982
7.949,8.019,8.01,8.01
7.972,7.996,7.972,7.944
7.982,7.982,7.982,7.963
8.038,8.0,8.0,7.967
8.033,7.972,7.991,0.0
7.977,8.0,8.019,0.0
8.066,7.996,7.986,7.944
8.028,7.996,7.991,7.991
8.0,7.972,8.0,7.944
8.033,7.986,8.005,7.996
8.024,8.005,8.0,7.996
7.967,7.982,8.0,8.033
8.038,7.972,7.991,7.935
8.033,7.991,7.972,7.977
8.024,7.963,8.01,7.949
8.014,7.972,7.996,7.986
8.047,7.996,7.986,7.953
8.038,7.996,7.967,7.967
8.038,7.967,7.996,7.953
8.08,8.005,7.982,7.892
7.996,8.019,7.991,7.935
7.944,7.977,7.996,7.958
8.071,7.991,8.0,7.93
8.052,7.963,8.005,7.944
7.986,8.005,7.991,8.0
8.028,8.005,7.996,7.935
8.028,7.967,7.972,7.982
8.038,8.0,8.005,7.93
8.066,8.01,8.0,7.953
8.052,7.991,8.0,7.977
8.075,7.996,7.991,7.925
8.038,7.982,7.977,7.972
7.986,7.972,7.996,7.93
8.042,8.0,8.01,8.0
8.047,8.014,8.005,7.991
7.977,7.982,7.991,7.949
8.094,7.991,7.967,7.939
8.01,8.01,8.01,8.0
8.066,7.996,7.991,0.0
8.033,7.977,7.982,7.953
7.972,7.977,8.005,8.019
7.996,8.005,7.972,7.958
8.047,7.977,7.967,7.916
8.061,7.996,7.953,7.911
8.014,7.939,7.972,7.921
7.991,7.986,7.982,7.963
8.057,7.953,7.967,7.944
8.042,7.958,7.972,7.949
8.028,7.967,7.977,7.953
8.024,7.996,7.977,7.935
8.047,7.963,7.982,7.986
8.01,7.977,8.005,7.977
8.005,7.972,7.972,7.944
8.028,7.963,7.991,7.991
8.033,7.972,7.967,7.916
7.996,8.01,8.0,7.939
8.033,7.977,7.991,8.014
8.042,7.963,7.991,7.944
8.038,8.0,7.982,7.944
8.047,8.005,7.996,7.967
8.042,7.958,7.977,7.967
8.047,8.014,7.953,7.921
8.0,8.005,7.958,7.996
8.057,7.972,7.991,8.014
8.028,7.991,7.963,7.93
8.038,8.047,7.953,7.949
8.024,7.991,7.967,7.944
8.019,8.01,7.991,7.953
8.033,8.047,7.982,8.019
7.944,8.019,7.967,7.958
7.944,7.996,7.996,7.986
7.958,7.982,7.953,7.925
7.939,7.996,8.005,7.972
7.986,7.996,7.982,7.972
8.014,7.996,8.005,7.986
8.038,7.986,8.0,8.005
8.024,7.991,7.986,8.024
7.977,7.991,8.0,7.977
8.057,7.977,7.963,7.977
8.061,7.986,7.982,7.986
7.977,7.996,7.977,7.944
8.038,7.991,7.958,7.925
7.963,7.991,7.939,7.977
8.005,8.019,8.01,7.977
7.953,7.986,7.93,7.935
7.958,8.0,7.963,8.005
8.052,8.0,7.935,8.0
7.982,8.01,7.958,7.972
8.071,7.982,7.967,7.949
8.052,7.986,7.953,8.01
8.085,8.005,7.986,7.986
8.019,7.986,7.982,7.935
8.038,8.0,7.953,7.939
8.0,7.996,7.963,8.014
8.061,8.019,7.972,8.01
8.042,8.005,7.991,7.949
8.01,7.977,7.977,7.986
8.019,8.0,7.972,7.93
8.024,7.991,7.996,7.93
8.061,7.972,7.977,7.953
8.019,8.01,7.963,7.93
8.028,8.0,8.0,7.921
8.099,7.982,8.028,7.958
8.038,7.963,7.991,7.977
8.075,8.033,7.967,7.93
7.963,7.996,8.01,7.935
8.038,8.0,7.977,8.0
8.052,7.972,7.996,7.967
8.066,7.982,8.019,7.925
8.052,8.024,7.963,7.939
8.066,7.991,8.01,7.996
8.005,7.996,7.982,7.93
8.057,8.01,7.996,7.977
7.996,8.01,8.005,7.921
8.024,7.986,7.982,7.925
7.967,8.0,7.977,8.005
8.038,7.996,7.986,7.958
8.061,7.986,7.963,8.005
8.01,7.982,7.972,7.935
8.01,8.0,7.996,7.953
8.038,8.005,7.972,8.01
7.986,7.977,8.01,7.967
8.0,7.982,7.982,8.024
8.085,7.991,7.977,8.005
8.005,8.0,7.944,7.996
8.108,8.0,7.963,8.01
8.038,8.047,7.972,7.996
8.094,7.982,7.958,8.028
7.996,8.005,7.963,8.005
8.024,7.967,7.921,7.939
8.038,7.982,7.953,7.967
7.996,7.986,7.935,8.019
8.075,7.967,8.0,7.958
8.033,7.996,7.967,7.953
8.033,8.0,7.963,7.939
8.052,8.038,8.0,7.925
7.949,7.991,7.958,7.953
8.014,8.019,8.01,7.963
8.052,7.982,7.977,8.005
8.047,7.996,7.963,7.921
8.057,8.033,7.986,7.958
8.033,7.967,8.0,7.916
8.052,8.005,7.986,7.93
8.014,8.005,7.991,7.944
8.019,7.949,7.977,8.019
8.019,7.982,8.0,7.953
8.057,7.944,7.963,7.93
8.019,7.949,7.958,8.0
8.066,7.958,8.005,7.925
8.057,7.982,8.01,8.0
8.057,8.014,7.982,7.958
8.042,7.939,7.991,8.005
8.01,7.982,7.996,7.925
8.042,7.996,8.01,8.0
8.052,7.986,7.982,7.977
8.075,8.0,8.019,7.977
8.005,8.01,7.972,7.963
8.057,8.01,7.982,7.935
8.052,7.991,7.949,7.977
8.047,8.0,7.982,8.005
8.066,8.005,7.996,7.991
8.061,8.01,7.967,7.953
8.042,8.028,7.986,7.991
8.061,7.953,7.982,7.949
8.038,7.996,7.972,7.986
8.019,7.996,8.014,8.01
8.028,7.963,8.038,8.0
8.038,7.986,8.0,7.944
8.066,7.982,7.986,8.019
8.038,8.033,7.982,7.972
8.019,7.977,8.01,8.014
8.033,8.005,8.014,7.996
8.0,7.991,7.986,7.944
8.052,7.991,7.996,7.916
7.982,7.944,7.967,7.958
7.986,7.963,7.972,7.935
7.996,7.991,7.996,7.953
8.01,7.958,8.014,7.991
8.038,8.0,8.005,7.935
8.042,7.986,7.972,7.93
8.061,7.963,7.967,7.949
8.057,7.977,7.986,7.949
8.024,8.019,7.972,8.005
8.033,8.014,7.977,7.939
7.996,8.0,7.986,7.991
8.042,8.0,8.0,8.005
8.038,8.0,7.986,8.005
8.057,8.005,7.949,7.93
8.01,7.982,7.986,7.958
8.042,8.01,8.014,7.902
8.071,7.939,7.991,7.986
8.038,8.005,7.986,7.982
8.042,7.982,8.01,7.93
8.071,7.963,7.977,7.958
8.066,7.963,7.991,7.958
8.042,7.986,7.963,7.921
8.042,8.014,7.986,7.902
8.024,8.019,7.977,7.949
8.075,8.024,7.958,7.963
8.01,7.949,7.972,7.977
8.061,7.953,7.991,7.958
8.057,7.953,8.0,7.958
8.014,8.0,7.996,7.93
8.057,7.996,8.01,7.996
8.014,7.991,7.991,7.925
8.038,7.967,7.982,7.949
8.057,8.019,7.991,7.991
8.038,8.005,7.986,7.991
8.019,7.953,7.982,7.972
8.038,7.967,8.005,7.972
8.094,7.991,8.0,7.972
7.982,7.986,7.963,7.991
8.024,7.972,7.982,8.033
8.005,7.991,7.977,7.93
7.996,7.996,8.01,7.953
8.066,7.991,8.0,7.991
8.071,8.0,8.014,7.972
8.038,8.0,8.0,7.972
8.028,7.972,7.982,7.935
8.047,7.972,8.005,7.991
7.953,7.977,7.982,7.949
8.033,7.996,8.014,7.982
8.024,7.982,7.996,8.033
8.014,7.953,8.0,7.982
8.01,7.991,7.986,7.944
8.08,7.967,7.977,7.93
8.052,7.944,7.949,7.986
8.038,8.0,7.982,7.916
8.005,7.977,0.0,7.921
8.038,7.963,7.967,7.986
8.061,8.042,8.005,7.996
8.028,7.991,7.996,7.935
8.057,7.958,8.019,7.977
8.038,8.0,8.005,8.019
8.024,7.953,8.005,7.972
8.038,7.986,8.005,7.935
8.061,7.986,7.958,7.944
8.047,7.982,7.972,7.991
8.047,7.967,8.01,7.911
8.052,7.986,7.967,8.019
8.014,7.982,8.005,7.996
8.052,7.982,8.01,7.963
8.066,8.01,7.972,8.033
8.057,7.982,7.963,7.902
8.024,8.014,8.005,7.921
8.042,7.972,7.963,7.925
8.057,8.0,7.986,8.038
8.052,7.986,7.977,7.944
8.066,8.005,7.991,7.944
8.038,7.996,7.986,7.991
8.057,7.967,7.982,7.967
8.024,7.963,7.996,8.005
8.099,7.996,8.01,8.005
8.066,7.986,7.986,8.024
8.066,8.033,7.986,8.019
8.052,7.991,7.958,8.033
8.066,7.986,8.014,8.005
7.986,7.972,8.0,7.939
8.033,7.982,8.01,7.982
8.028,7.963,7.986,7.939
8.052,8.028,7.991,7.986
8.047,7.967,8.019,7.949
8.066,8.0,7.958,7.93
8.024,8.005,8.014,7.949
7.982,8.028,7.991,7.996
8.071,8.014,7.958,7.963
8.075,8.019,7.996,7.925
8.033,7.991,7.982,7.991
8.066,8.01,7.972,8.005
8.057,7.982,7.991,8.01
8.033,7.944,8.0,8.005
8.08,8.028,8.01,7.958
8.057,7.967,7.982,8.014
8.033,8.014,8.0,7.935
8.014,7.982,7.991,8.0
8.066,8.0,8.0,7.906
7.977,8.01,7.991,8.014
8.066,8.014,7.991,7.944
8.061,7.958,8.0,7.925
8.047,8.005,7.991,8.005
8.005,7.977,7.982,7.921
8.038,8.0,7.921,7.93
8.01,7.991,7.991,7.939
7.958,8.005,7.986,7.996
8.024,8.028,7.996,7.949
8.019,7.982,7.982,7.953
7.982,7.986,8.014,7.944
8.066,8.0,8.01,7.991
8.057,7.972,8.0,7.93
8.057,8.038,7.982,7.967
8.08,7.977,7.996,7.939
8.089,8.005,8.005,7.972
8.019,8.0,8.0,7.996
8.042,7.958,8.005,8.005
8.061,7.963,7.991,7.958
8.075,7.972,8.005,7.944
8.047,7.967,8.014,7.911
8.019,7.996,8.0,8.01
8.108,7.967,8.01,7.991
8.024,7.986,7.996,7.939
8.103,8.005,8.014,7.944
8.047,7.972,8.01,7.996
8.075,8.0,7.991,7.991
8.061,8.005,7.982,7.939
8.075,7.986,8.005,7.939
8.071,7.967,7.977,7.958
8.047,8.019,8.005,7.963
8.071,7.986,7.996,7.925
8.019,7.963,7.958,7.953
8.019,8.01,7.977,7.996
8.033,7.996,8.005,7.986
8.028,7.972,7.939,7.939
8.103,7.972,7.982,7.949
8.052,7.986,7.996,7.958
8.042,8.005,8.0,7.972
8.014,7.972,7.958,7.967
8.038,7.972,7.982,7.986
8.033,7.982,7.996,8.019
