A0,A1,A2,A3
8.052,8.042,7.977,7.991
7.982,8.038,7.996,7.991
8.01,8.052,7.991,7.982
8.028,8.042,8.01,7.977
8.052,8.047,7.967,8.01
8.038,8.057,8.01,7.977
8.01,8.038,8.005,7.986
8.052,8.019,8.0,7.972
8.047,8.057,7.996,7.991
8.047,8.047,7.972,8.028
8.042,8.08,7.991,8.028
8.047,8.042,7.991,7.986
8.038,8.061,7.996,8.005
8.038,8.057,8.014,7.977
8.061,8.038,8.014,8.005
8.066,8.033,7.972,8.019
8.033,8.061,7.996,8.0
8.033,8.042,7.996,8.0
8.014,8.033,8.019,7.996
8.061,8.052,8.005,8.028
8.038,8.052,7.996,7.977
8.019,8.052,7.996,8.019
8.038,8.038,8.01,7.972
8.052,8.057,8.01,7.958
8.028,8.038,7.953,7.972
8.024,8.071,7.982,7.991
8.038,8.061,7.991,8.0
8.01,8.061,8.01,7.991
8.038,8.042,8.0,7.996
8.047,8.028,8.01,7.996
8.042,8.042,7.996,7.991
8.01,8.0,7.996,7.967
8.028,8.047,8.019,8.005
8.024,8.042,7.996,8.019
8.047,8.047,7.991,7.982
8.047,8.071,7.996,7.991
8.042,8.047,8.005,8.0
8.033,8.066,7.996,8.019
8.052,8.005,8.01,7.986
8.052,8.042,8.024,8.019
8.038,8.028,8.028,7.982
8.024,8.033,8.047,8.01
8.024,8.061,8.01,7.977
8.005,8.028,7.991,8.005
8.089,8.038,8.014,8.024
8.019,8.01,8.019,8.005
8.038,8.028,7.986,7.991
8.038,8.024,7.986,8.024
8.052,8.042,8.0,7.982
8.024,8.061,8.01,7.991
8.028,8.028,8.01,8.0
8.01,8.028,8.01,7.982
8.01,8.061,7.996,7.986
8.014,8.071,8.0,8.0
8.019,8.038,8.024,8.0
8.042,8.038,8.038,8.0
8.057,8.075,8.01,7.986
8.019,8.047,7.986,8.033
8.066,8.014,7.991,8.01
8.028,8.047,8.0,8.01
8.038,8.028,7.996,8.019
8.042,8.033,7.996,7.986
8.042,8.033,8.01,7.982
8.047,8.057,8.014,8.0
8.038,8.071,8.005,7.991
8.038,8.024,7.991,8.014
8.038,8.071,7.967,8.019
8.024,8.052,8.005,8.0
8.014,8.047,8.0,7.996
8.024,8.038,8.0,7.991
8.033,8.047,7.986,8.0
8.033,8.024,8.0,7.996
8.042,8.024,8.0,7.996
8.005,8.028,8.0,7.996
8.028,8.042,7.991,8.014
8.019,8.047,7.991,8.01
8.033,8.01,8.01,8.005
8.038,8.052,8.0,7.986
8.052,8.014,8.0,8.0
8.038,8.019,7.996,8.005
8.038,8.057,8.005,8.014
8.01,8.047,7.986,8.005
8.042,8.075,8.019,7.991
8.01,8.047,8.033,8.005
8.024,8.057,8.028,8.005
8.042,8.047,8.005,8.019
8.014,8.052,8.014,7.967
8.042,8.057,8.033,7.986
8.042,8.071,8.028,7.991
8.014,8.033,7.991,7.977
8.028,8.061,8.038,7.996
8.005,8.033,7.991,7.982
8.033,8.085,8.01,8.005
8.052,8.066,8.024,7.996
8.042,8.028,8.019,7.977
8.019,8.075,7.991,7.996
8.033,8.042,7.996,7.986
8.019,8.057,7.996,7.996
8.061,8.01,8.028,8.005
8.024,7.991,8.024,8.038
8.038,8.042,8.014,8.0
8.038,8.061,8.014,7.996
8.033,8.066,7.991,7.982
8.01,8.047,8.014,8.0
8.005,8.042,7.996,7.972
8.024,8.028,8.019,7.986
8.005,8.019,7.986,8.005
8.005,8.042,8.005,7.977
8.038,8.047,8.014,7.982
8.005,8.024,8.005,7.986
8.019,8.033,8.014,8.014
8.024,8.047,8.005,7.996
8.047,8.028,7.996,8.019
8.033,8.038,7.996,7.996
8.005,8.052,8.005,8.01
8.01,8.033,7.991,7.982
8.047,8.094,8.024,7.972
8.042,8.042,8.028,8.024
8.028,8.075,8.024,8.028
8.033,8.052,8.005,7.986
8.038,8.024,8.0,7.949
8.028,8.019,8.005,8.014
8.071,8.061,7.996,8.0
8.01,8.038,8.01,8.0
8.057,8.038,8.0,8.01
8.042,8.042,8.028,8.024
7.996,8.047,8.019,7.996
8.052,8.061,8.0,7.991
8.042,8.052,8.0,8.01
8.028,8.042,7.991,8.01
8.038,8.047,8.01,7.996
8.066,8.08,8.01,8.01
8.033,8.014,8.0,7.982
8.038,8.042,7.991,8.014
8.019,8.038,7.977,7.996
8.047,8.057,8.0,8.014
8.005,8.024,8.01,8.0
8.014,8.033,7.996,7.986
8.0,8.047,8.019,7.996
8.033,8.042,7.996,7.982
8.024,8.024,7.986,7.986
8.028,8.066,8.0,7.953
8.005,8.047,8.019,8.019
7.996,8.033,7.991,7.982
8.024,8.052,8.019,7.996
8.028,8.047,7.991,8.0
8.047,8.057,7.986,8.024
8.028,8.052,7.996,7.986
8.019,8.071,8.024,7.996
8.047,8.052,8.01,7.982
8.028,8.038,8.028,8.038
8.01,8.038,8.0,7.972
7.991,8.042,8.0,8.0
8.038,8.038,8.033,7.996
8.014,8.052,8.014,8.005
8.019,8.061,7.996,8.0
8.033,8.038,8.014,8.014
8.019,8.033,8.024,8.014
8.038,8.042,7.991,7.986
8.033,8.075,8.038,8.038
8.014,8.033,8.019,8.0
