A0,A1,A2,A3
13.91,13.906,13.878,13.85
13.906,13.873,13.859,13.882
13.915,13.887,13.845,13.873
13.892,13.878,13.864,13.84
13.901,13.878,13.812,13.84
13.925,13.882,13.831,13.826
13.892,13.868,13.807,13.873
13.882,13.868,13.873,13.84
13.901,13.887,13.831,13.85
13.892,13.878,13.812,13.812
13.896,13.887,13.845,13.859
13.906,13.864,13.812,13.84
13.915,13.854,13.835,13.826
13.906,13.864,13.845,13.831
13.906,13.878,13.835,13.831
13.892,13.887,13.817,13.84
13.925,13.878,13.817,13.84
13.892,13.873,13.826,13.868
13.91,13.868,13.859,13.835
13.887,13.887,13.864,13.812
13.915,13.878,13.864,13.774
13.906,13.864,13.793,13.84
13.864,13.896,13.817,13.845
13.892,13.878,13.859,13.812
13.906,13.859,13.826,13.817
13.915,13.873,13.85,13.84
13.92,13.835,13.831,13.859
13.91,13.873,13.854,13.817
13.859,13.859,13.835,13.789
13.892,13.873,13.812,13.798
13.892,13.854,13.807,13.831
13.915,13.864,13.784,13.835
13.906,13.854,13.845,13.826
13.882,13.85,13.831,13.807
13.948,13.854,13.845,13.798
13.92,13.882,13.84,13.812
13.892,13.878,13.821,13.835
13.896,13.873,13.859,13.859
13.887,13.878,13.812,13.826
13.901,13.854,13.84,13.817
13.901,13.854,13.803,13.821
13.887,13.878,13.812,13.845
13.864,13.831,13.831,13.831
13.901,13.873,13.84,13.85
13.882,13.868,13.845,13.807
13.887,13.859,13.845,13.85
13.91,13.845,13.887,13.868
13.92,13.859,13.835,13.798
13.901,13.864,13.868,13.793
13.896,13.878,13.835,13.817
13.901,13.887,13.807,13.793
13.91,13.878,13.821,13.817
13.868,13.835,13.784,13.845
13.91,13.878,13.835,13.812
13.92,13.864,13.835,13.807
13.91,13.864,13.84,13.821
13.915,13.873,13.831,13.803
13.878,13.835,13.84,13.84
13.901,13.868,13.831,13.793
13.925,13.864,13.821,13.835
13.92,13.887,13.821,13.835
13.929,13.882,13.826,13.812
13.892,13.864,13.812,13.77
13.868,13.887,13.85,13.817
13.901,13.868,13.831,13.798
13.901,13.892,13.835,13.789
13.915,13.85,13.845,13.798
13.896,13.878,13.831,13.812
13.892,13.882,13.826,13.807
13.887,13.868,13.84,13.835
13.887,13.887,13.835,13.85
13.887,13.868,13.831,13.84
13.901,13.859,13.789,13.784
13.864,13.873,13.831,13.793
13.91,13.864,13.845,13.868
13.915,13.882,13.831,13.845
13.91,13.85,13.854,13.821
13.878,13.859,13.859,13.826
13.901,13.859,13.835,13.817
13.887,13.882,13.845,13.793
13.887,13.892,13.835,13.793
13.943,13.887,13.826,13.835
13.906,13.873,13.845,13.812
13.915,13.868,13.821,13.84
13.892,13.868,13.859,13.835
13.915,13.882,13.835,13.821
13.892,13.831,13.845,13.831
13.882,13.896,13.821,13.84
