A0,A1,A2,A3
19.179,19.207,19.142,19.076
19.193,19.17,19.109,19.086
19.198,19.184,19.123,19.09
19.203,19.222,19.118,19.086
19.193,19.165,19.137,19.053
19.226,19.17,19.109,19.067
19.142,19.179,19.142,19.081
19.137,19.175,19.104,19.076
19.236,19.189,19.123,19.095
19.193,19.193,19.104,19.076
19.156,19.189,19.09,19.086
19.198,19.198,19.132,19.081
19.207,19.198,19.165,19.095
19.207,19.184,19.114,19.081
19.189,19.198,19.109,19.086
19.128,19.161,19.128,19.076
19.236,19.17,19.128,19.067
19.161,19.175,19.109,19.076
19.142,19.17,19.104,19.053
19.161,19.137,19.114,19.053
19.175,19.175,19.165,19.09
19.222,19.184,19.151,19.048
19.212,19.156,19.1,19.062
19.203,19.17,19.104,19.062
19.193,19.147,19.109,19.09
19.179,19.184,19.095,19.076
19.217,19.193,19.128,19.076
19.226,19.175,19.151,19.095
19.189,19.203,19.114,19.086
19.217,19.175,19.1,19.071
19.198,19.165,19.118,19.067
19.189,19.184,19.118,19.076
19.207,19.189,19.118,19.071
19.207,19.161,19.151,19.076
19.189,19.189,19.132,19.067
19.203,19.189,19.123,19.076
19.217,19.217,19.104,19.062
19.179,19.175,19.081,19.081
19.193,19.165,19.165,19.071
19.161,19.179,19.147,19.067
19.184,19.175,19.09,19.057
19.207,19.142,19.104,19.062
19.207,19.165,19.118,19.062
19.217,19.175,19.086,19.081
19.24,19.161,19.104,19.067
19.259,19.193,19.104,19.071
19.217,19.198,19.109,19.062
19.198,19.184,19.114,19.081
19.222,19.165,19.137,19.071
19.193,19.165,19.128,19.071
19.203,19.147,19.118,19.076
19.175,19.179,19.128,19.067
19.226,19.175,19.104,19.086
19.165,19.179,19.114,19.076
19.259,19.193,19.137,19.095
19.24,19.212,19.109,19.076
19.207,19.161,19.104,19.067
19.156,19.198,19.137,19.071
19.259,19.156,19.1,19.053
19.184,19.207,19.128,19.071
19.161,19.184,19.109,19.071
19.179,19.207,19.123,19.076
19.222,19.212,19.128,19.062
19.156,19.184,19.147,19.067
19.156,19.151,19.128,19.053
19.236,19.189,19.132,19.071
19.217,19.189,19.1,19.086
19.203,19.184,19.114,19.071
19.212,19.189,19.09,19.095
19.189,19.142,19.132,19.081
19.189,19.184,19.114,19.081
19.189,19.175,19.132,19.086
19.198,19.165,19.114,19.062
19.179,19.165,19.114,19.081
19.198,19.156,19.104,19.09
19.203,19.193,19.104,19.071
19.184,19.142,19.123,19.076
19.226,19.165,19.142,19.067
19.184,19.161,19.1,19.09
19.193,19.161,19.132,19.071
19.226,19.184,19.09,19.104
19.217,19.151,19.147,19.081
19.207,19.184,19.137,19.081
19.184,19.184,19.147,19.081
