A0,A1,A2,A3
3.633,3.5589999999999997,3.5680000000000001,3.484
3.6379999999999999,3.5960000000000001,3.573,3.512
3.6469999999999998,3.5920000000000001,3.5819999999999999,3.5069999999999997
3.6200000000000001,3.5869999999999997,3.5630000000000002,3.5780000000000003
3.6010000000000004,3.6239999999999997,3.5260000000000002,3.5589999999999997
3.6379999999999999,3.6060000000000003,3.5819999999999999,3.54
3.6339999999999999,3.6289999999999996,3.6010000000000004,3.4930000000000003
3.6430000000000002,3.6289999999999996,3.5920000000000001,3.54
3.6150000000000002,3.6289999999999996,3.573,3.5350000000000001
3.6469999999999998,3.6339999999999999,3.5780000000000003,3.5310000000000001
3.6389999999999998,3.5680000000000001,3.5920000000000001,3.5539999999999998
3.6389999999999998,3.6010000000000004,3.573,3.5350000000000001
3.6379999999999999,3.5920000000000001,3.5630000000000002,3.5310000000000001
3.657,3.6150000000000002,3.54,3.54
3.6389999999999998,3.5819999999999999,3.5489999999999999,3.4739999999999998
3.6389999999999998,3.5780000000000003,3.5780000000000003,3.5019999999999998
3.657,3.5680000000000001,3.6150000000000002,3.5489999999999999
3.6389999999999998,3.5819999999999999,3.5630000000000002,3.512
3.6200000000000001,3.6060000000000003,3.5869999999999997,3.5350000000000001
3.6339999999999999,3.5780000000000003,3.5539999999999998,3.5680000000000001
3.6389999999999998,3.6010000000000004,3.573,3.5260000000000002
3.6379999999999999,3.5960000000000001,3.5630000000000002,3.573
3.6379999999999999,3.6200000000000001,3.5920000000000001,3.5589999999999997
3.6379999999999999,3.6239999999999997,3.5819999999999999,3.5449999999999999
3.6519999999999997,3.6010000000000004,3.5630000000000002,3.5019999999999998
3.633,3.5920000000000001,3.5630000000000002,3.5019999999999998
3.6430000000000002,3.6200000000000001,3.5260000000000002,3.5210000000000004
3.6289999999999996,3.6150000000000002,3.5350000000000001,3.4980000000000002
3.6339999999999999,3.6200000000000001,3.6010000000000004,3.5350000000000001
3.6519999999999997,3.5819999999999999,3.54,3.5310000000000001
3.6099999999999999,3.5819999999999999,3.5920000000000001,3.512
3.6289999999999996,3.6239999999999997,3.4700000000000002,3.5310000000000001
3.6430000000000002,3.6200000000000001,3.5489999999999999,3.512
3.6200000000000001,3.6339999999999999,3.5019999999999998,3.5069999999999997
3.6339999999999999,3.6150000000000002,3.5350000000000001,3.4930000000000003
3.6379999999999999,3.6289999999999996,3.573,3.5069999999999997
3.6379999999999999,3.6150000000000002,3.5630000000000002,3.5260000000000002
3.6289999999999996,3.6339999999999999,3.5589999999999997,3.5069999999999997
3.6289999999999996,3.6060000000000003,3.5449999999999999,3.5260000000000002
3.6239999999999997,3.6150000000000002,3.54,3.4980000000000002
3.6379999999999999,3.6060000000000003,3.5310000000000001,3.54
3.6519999999999997,3.5680000000000001,3.5210000000000004,3.5350000000000001
3.6519999999999997,3.5920000000000001,3.512,3.5169999999999999
3.633,3.6200000000000001,3.5489999999999999,3.488
3.6150000000000002,3.6010000000000004,3.5310000000000001,3.5210000000000004
3.6239999999999997,3.6060000000000003,3.5589999999999997,3.5069999999999997
3.6430000000000002,3.6099999999999999,3.4700000000000002,3.512
3.6469999999999998,3.6010000000000004,3.5019999999999998,3.512
3.6389999999999998,3.6010000000000004,3.54,3.4789999999999996
3.633,3.6099999999999999,3.5630000000000002,3.484
3.6339999999999999,3.6200000000000001,3.5310000000000001,3.5210000000000004
3.6379999999999999,3.6150000000000002,3.5449999999999999,3.488
3.6289999999999996,3.6339999999999999,3.5449999999999999,3.4980000000000002
3.6239999999999997,3.6389999999999998,3.5210000000000004,3.5260000000000002
3.6150000000000002,3.6010000000000004,3.5539999999999998,3.5350000000000001
3.6239999999999997,3.6389999999999998,3.512,3.5449999999999999
3.633,3.6010000000000004,3.5449999999999999,3.4930000000000003
3.6389999999999998,3.6389999999999998,3.5489999999999999,3.4930000000000003
3.6200000000000001,3.6200000000000001,3.5350000000000001,3.5069999999999997
3.6469999999999998,3.5960000000000001,3.512,3.5169999999999999
3.6339999999999999,3.5960000000000001,3.5210000000000004,3.488
3.6289999999999996,3.5920000000000001,3.5069999999999997,3.488
3.6430000000000002,3.6010000000000004,3.5589999999999997,3.512
3.6239999999999997,3.573,3.5069999999999997,3.5210000000000004
3.6339999999999999,3.6010000000000004,3.4930000000000003,3.5489999999999999
3.6239999999999997,3.6010000000000004,3.5310000000000001,3.488
3.6060000000000003,3.6289999999999996,3.5539999999999998,3.484
3.6519999999999997,3.6339999999999999,3.6099999999999999,3.5310000000000001
3.6289999999999996,3.6060000000000003,3.54,3.5019999999999998
3.633,3.6150000000000002,3.5589999999999997,3.484
3.6239999999999997,3.6339999999999999,3.5210000000000004,3.5169999999999999
3.6339999999999999,3.6519999999999997,3.5780000000000003,3.5019999999999998
3.6430000000000002,3.5630000000000002,3.5449999999999999,3.5680000000000001
3.6389999999999998,3.6339999999999999,3.5680000000000001,3.54
