A0,A1,A2,A3
14.59,15.011,14.609,14.529
14.571,14.772,14.642,14.562
14.59,14.95,14.66,14.543
14.595,14.918,14.665,14.538
14.571,14.703,14.656,14.557
14.595,14.814,14.646,14.529
14.59,14.857,14.674,14.538
14.604,14.838,14.646,14.627
14.585,14.955,14.66,14.571
14.576,14.913,14.604,14.576
14.567,14.758,14.674,14.538
14.585,14.829,14.66,14.581
14.538,14.796,14.604,14.557
14.623,14.847,14.651,14.571
14.567,14.698,14.604,14.534
14.585,14.754,14.642,14.581
14.595,14.698,14.623,14.543
14.599,14.847,14.552,14.548
14.637,14.922,14.684,14.571
14.571,14.866,14.656,14.581
14.604,14.819,14.637,14.538
14.595,14.843,14.684,14.557
14.632,14.843,14.698,14.576
14.581,14.749,14.674,14.571
14.609,14.754,14.637,14.562
14.604,14.749,14.595,14.538
14.595,14.899,14.618,14.52
14.618,14.777,14.642,14.538
14.604,14.712,14.581,14.529
14.595,14.908,14.613,14.581
14.562,14.707,14.642,14.623
14.604,14.885,14.67,14.567
14.627,14.857,14.707,14.571
14.59,14.791,14.646,14.557
14.604,14.875,14.618,14.581
14.599,14.763,14.613,14.562
14.581,14.707,14.632,14.595
14.604,14.833,14.632,14.557
14.599,14.861,14.623,14.595
14.632,14.73,14.721,14.642
14.613,14.838,14.651,14.567
14.604,14.618,14.67,14.581
14.623,14.763,14.67,14.562
14.632,15.002,14.646,14.604
14.581,0.0,14.627,14.571
14.642,0.0,14.642,14.571
14.632,14.66,14.613,14.552
14.604,14.847,14.627,14.543
14.627,14.749,14.632,14.552
14.59,14.665,14.618,14.585
14.595,14.721,14.632,14.576
14.595,14.726,14.632,14.59
14.604,14.768,14.646,14.595
14.595,14.772,14.613,14.581
14.599,14.875,14.623,14.576
14.609,14.665,14.637,14.562
14.581,14.749,14.651,14.567
14.581,14.679,14.618,14.571
14.585,14.791,14.618,14.534
14.576,14.81,14.59,14.567
14.623,14.758,14.609,14.548
14.599,14.684,14.651,14.567
14.576,14.754,14.632,14.552
14.623,14.725,14.585,14.567
14.581,14.67,14.66,14.562
14.609,14.8,14.646,14.552
14.576,14.847,14.585,14.576
14.599,14.796,14.66,14.571
14.595,14.581,14.609,14.548
14.604,14.81,14.595,14.524
14.646,14.721,14.627,14.604
14.604,14.749,14.651,14.604
14.595,14.824,14.581,14.571
14.585,14.838,14.585,14.557
14.623,14.66,14.613,14.571
14.665,14.632,14.604,14.576
14.557,14.871,14.604,14.552
14.609,14.712,14.613,14.571
14.581,14.796,14.627,14.548
14.599,14.665,14.59,14.562
14.604,14.627,14.613,14.576
14.618,14.749,14.688,14.571
14.581,14.609,14.646,14.534
14.581,14.829,14.656,14.562
14.618,14.866,14.627,14.581
14.632,14.81,14.609,14.571
14.609,15.054,14.599,14.534
14.632,14.932,14.651,14.552
14.595,14.744,14.576,14.506
14.604,14.595,14.609,14.567
14.604,14.739,14.59,14.557
14.599,14.749,14.609,14.576
14.627,14.833,14.642,14.552
14.599,14.95,14.642,14.557
14.642,14.777,14.627,14.548
14.595,14.871,14.59,14.552
14.599,14.684,14.613,14.585
14.595,14.604,14.627,14.557
14.609,14.81,14.623,14.581
14.623,14.875,14.656,14.567
14.581,14.721,14.646,14.571
14.59,15.101,14.642,14.571
14.576,14.796,14.595,14.543
14.59,14.674,14.623,14.595
14.595,15.171,14.599,14.567
14.557,15.077,14.665,14.609
14.571,14.609,14.609,14.567
14.595,14.796,14.632,14.567
14.604,14.721,14.623,14.567
14.567,14.665,14.656,14.595
14.642,14.698,14.618,14.571
14.59,14.763,14.693,14.552
14.599,14.885,14.618,14.571
14.609,14.627,14.67,14.576
14.585,14.988,14.684,14.548
14.571,14.73,14.618,14.534
14.599,15.03,14.632,14.557
14.59,14.927,14.623,14.581
14.613,14.749,14.656,14.59
14.59,14.857,14.67,14.595
14.571,14.618,14.646,14.576
14.627,15.091,14.632,14.548
14.656,15.105,14.646,14.562
14.576,14.885,14.656,14.581
14.637,15.124,14.623,14.595
14.562,14.932,14.674,14.562
14.595,14.562,14.618,14.571
14.576,14.679,14.585,14.548
14.623,14.627,14.604,14.548
14.59,14.81,14.665,14.595
14.609,14.88,14.66,14.571
14.604,14.8,14.585,14.599
14.567,14.595,14.651,14.581
14.595,14.712,14.688,14.552
14.585,14.66,14.627,14.595
14.609,14.59,14.693,14.576
14.59,14.59,14.642,14.581
14.576,14.796,14.651,14.557
14.609,14.627,14.609,14.585
14.595,15.138,14.618,14.581
14.576,14.852,14.651,14.576
14.567,14.824,14.679,14.576
14.585,14.618,14.595,14.557
14.562,14.988,14.632,14.562
14.627,14.585,14.627,14.562
14.585,14.941,14.627,14.562
14.562,14.796,14.679,14.567
14.627,14.965,14.637,14.576
14.571,14.894,14.679,14.567
14.571,14.717,14.642,14.562
14.609,14.89,14.665,14.576
14.613,14.726,14.646,14.529
14.595,14.726,14.623,14.576
14.609,14.618,14.632,14.585
14.59,14.824,14.66,14.548
14.599,14.609,14.688,14.599
14.59,14.618,14.712,14.627
14.59,14.67,14.66,14.604
14.627,15.035,14.627,14.562
14.618,15.035,14.632,14.604
14.642,14.707,14.609,14.581
14.59,15.035,14.717,14.613
14.599,14.8,14.604,14.576
14.599,14.726,14.688,14.581
14.557,14.632,14.613,14.538
14.529,14.632,14.604,14.581
14.618,14.899,14.66,14.567
14.623,14.824,14.623,14.567
14.604,14.993,14.642,14.576
14.595,14.918,14.674,14.59
14.59,14.632,14.646,14.59
