A0,A1,A2,A3
8.464,8.441,8.628,8.478
8.45,8.502,8.572,8.487
8.45,8.459,8.539,8.483
8.455,8.502,8.581,8.534
8.441,8.473,8.609,8.502
8.422,8.459,8.567,8.544
8.436,8.45,8.605,8.497
8.431,8.455,8.605,8.497
8.45,8.473,8.591,8.502
8.473,8.511,8.619,8.539
8.426,8.445,8.502,8.445
8.412,8.464,8.487,8.52
8.422,8.483,8.591,8.502
8.469,8.511,8.567,8.473
8.431,8.506,8.572,8.497
8.45,8.487,8.572,8.473
8.464,8.455,8.591,8.506
8.417,8.483,8.544,8.478
8.478,8.487,8.586,8.502
8.441,8.417,8.558,8.473
8.426,8.417,8.548,8.455
8.441,8.459,8.586,8.492
8.417,8.445,8.558,8.469
8.464,8.455,8.525,8.469
8.464,8.445,8.539,8.459
8.412,8.459,8.562,8.473
8.412,8.469,8.567,8.469
8.422,8.459,8.581,8.502
8.469,8.436,8.623,8.497
8.436,8.487,8.577,8.539
8.445,8.441,8.581,8.478
8.455,8.469,8.516,8.478
8.469,8.473,8.52,8.492
8.431,8.487,8.52,8.497
8.426,8.487,8.609,8.445
8.426,8.445,8.567,8.455
8.455,8.473,8.572,8.487
8.426,8.455,8.6,8.459
8.478,8.497,8.614,8.502
8.459,8.525,8.572,8.487
8.464,8.502,8.656,8.502
8.483,8.511,8.6,8.487
8.459,8.464,8.591,8.492
8.426,8.483,8.53,8.502
8.459,8.473,8.553,8.473
8.492,8.511,8.534,8.539
8.455,8.497,8.609,8.492
8.441,8.45,8.567,8.478
8.45,8.445,8.577,8.506
8.45,8.483,8.595,8.492
8.412,8.478,8.548,8.492
8.431,8.459,8.577,8.502
8.436,8.45,8.595,8.478
8.469,8.502,8.6,8.492
8.455,8.478,8.619,8.511
8.459,8.478,8.53,8.478
8.459,8.473,8.577,8.497
8.441,8.417,8.516,8.469
8.45,8.436,8.623,8.487
8.445,8.506,8.642,8.497
8.459,8.431,8.525,8.459
8.483,8.478,8.595,8.478
8.469,8.483,8.614,8.459
8.455,8.478,8.595,8.469
8.455,8.422,8.539,8.473
8.464,8.497,8.525,8.52
8.441,8.478,8.652,8.544
8.459,8.497,8.595,8.539
