A0,A1,A2,A3
9.65,9.589,9.528,9.57
9.664,9.655,9.537,9.622
9.598,9.57,9.519,9.627
9.636,9.598,9.537,9.58
9.636,9.65,9.566,9.603
9.608,9.608,9.542,9.584
9.603,9.594,9.556,9.598
9.627,9.584,9.622,9.575
9.65,9.617,9.57,9.58
9.575,9.528,9.556,9.594
9.58,9.584,9.556,9.608
9.603,9.542,9.537,9.575
9.58,9.547,9.537,9.575
9.622,9.584,9.556,9.598
9.613,9.627,9.533,9.575
9.603,9.598,9.528,9.598
9.57,9.556,9.5,9.58
9.636,9.613,9.528,9.603
9.617,9.603,9.523,9.589
9.552,9.547,9.556,9.608
9.617,9.547,9.547,9.598
9.598,9.575,9.537,9.589
9.622,9.617,9.566,9.57
9.631,9.598,9.575,9.613
9.631,9.547,9.537,9.613
9.584,9.58,9.528,9.613
9.598,9.594,9.589,9.57
9.594,9.552,9.575,9.594
9.641,9.566,9.523,9.584
9.617,9.58,9.528,9.608
9.622,9.589,9.556,9.636
9.594,9.552,9.556,9.589
9.608,9.622,9.533,9.598
9.622,9.641,9.519,9.598
9.613,9.537,9.552,9.584
9.598,9.584,9.575,9.566
9.65,9.664,9.547,9.58
9.603,9.664,9.552,9.613
9.594,9.594,9.566,9.613
9.631,9.561,9.561,9.575
9.598,9.57,9.575,9.617
9.617,9.575,9.561,9.603
9.608,9.627,9.57,9.57
9.608,9.556,9.58,9.57
9.603,9.589,9.58,9.608
9.598,9.613,9.552,9.603
9.594,9.603,9.547,9.589
9.608,9.575,9.533,9.566
9.617,9.598,9.552,9.603
9.631,9.627,9.594,9.58
9.641,9.613,9.561,9.594
9.641,9.589,9.495,9.608
9.636,9.622,9.519,9.594
9.594,9.622,9.556,9.584
9.631,9.664,9.523,9.57
9.641,9.608,9.547,9.622
9.575,9.575,9.598,9.57
9.598,9.589,9.566,9.589
9.613,9.613,9.552,9.594
9.594,9.613,9.552,9.594
9.57,9.594,9.552,9.617
9.617,9.584,9.528,9.598
9.631,9.594,9.566,9.603
9.631,9.669,9.537,9.603
9.594,9.594,9.58,9.65
9.584,9.594,9.542,9.57
9.645,9.659,9.523,9.613
9.613,9.641,9.537,9.589
9.645,9.65,9.519,9.584
9.608,9.627,9.523,9.575
9.594,9.617,9.5,9.589
9.678,9.598,9.561,9.594
9.608,9.603,9.547,9.608
9.598,9.636,9.537,9.584
9.622,0.0,0.0,0.0
9.603,9.613,9.528,9.598
9.65,9.58,9.491,9.598
9.622,9.608,9.519,9.608
9.673,9.627,9.533,9.547
9.655,9.65,9.533,9.57
9.603,9.613,9.552,9.617
9.598,9.641,9.509,9.603
9.645,9.636,9.5,9.589
9.631,9.636,9.542,9.575
9.641,9.669,9.519,9.561
9.617,9.622,9.533,9.575
9.617,9.636,9.537,9.584
9.613,9.627,9.561,9.598
9.655,9.603,9.537,9.58
9.613,9.636,9.556,9.603
9.594,9.58,9.537,9.584
9.613,9.636,9.537,9.584
9.631,9.598,9.537,9.589
9.659,9.631,9.523,9.594
9.636,9.603,9.533,9.552
9.603,9.603,9.505,9.547
9.631,9.613,9.547,9.584
9.575,9.645,9.528,9.584
9.622,9.631,9.566,9.575
9.594,9.627,9.542,9.58
9.631,9.617,9.547,9.584
9.617,9.673,9.552,9.58
9.589,9.636,9.505,9.58
9.65,9.603,9.537,9.589
9.664,9.636,9.537,9.603
9.608,9.641,9.528,9.57
9.636,9.603,9.509,9.58
9.636,9.636,9.528,9.584
9.641,9.608,9.537,9.594
9.622,9.608,9.5,9.566
9.636,9.65,9.519,9.594
9.589,9.598,9.528,9.561
9.659,9.631,9.528,9.598
9.641,9.636,9.528,9.566
