A0,A1,A2,A3
8.422,8.436,8.525,8.516
8.426,8.469,8.548,8.483
8.426,8.464,8.628,8.525
8.422,8.492,8.619,8.52
8.455,8.445,8.591,8.506
8.398,8.445,8.492,8.534
8.412,8.426,8.53,8.516
8.436,8.45,8.586,8.497
8.459,8.464,8.562,8.53
8.464,8.525,8.562,8.53
8.441,8.459,8.525,8.52
8.431,8.445,8.572,8.525
8.436,8.459,8.539,8.469
8.45,8.502,8.623,8.516
8.45,8.464,8.567,8.506
8.464,8.483,8.609,8.525
8.403,8.459,8.558,8.516
8.422,8.45,8.502,8.483
8.431,8.441,8.544,8.469
8.431,8.436,8.591,8.534
8.431,8.464,8.548,8.497
8.417,8.455,8.558,8.511
8.417,8.45,8.558,8.487
8.426,8.441,8.511,8.483
8.412,8.473,8.544,8.511
8.408,8.464,8.548,8.487
8.398,8.417,8.591,8.52
8.426,8.431,8.53,8.464
8.412,8.478,8.516,8.497
8.403,8.436,8.53,8.516
8.436,8.45,8.614,8.506
8.445,8.497,8.525,8.502
8.45,8.459,8.548,8.483
8.408,8.464,8.525,8.506
8.459,8.483,8.577,8.464
8.384,8.431,8.544,8.483
8.426,8.431,8.614,8.516
8.412,8.431,8.562,8.502
8.431,8.445,8.53,8.539
8.426,8.483,8.577,8.52
8.426,8.483,8.595,8.525
8.394,8.422,8.558,8.487
8.436,8.478,8.516,8.506
8.426,8.459,8.558,8.53
8.455,8.45,8.553,8.52
8.408,8.455,8.567,8.506
8.436,8.459,8.577,8.445
8.473,8.464,8.525,8.502
8.398,8.445,8.558,8.478
8.366,8.426,8.539,8.473
8.412,8.464,8.609,8.45
8.375,8.45,8.539,8.487
8.417,8.445,8.539,8.478
8.426,8.431,8.562,8.487
8.441,8.417,8.572,8.502
8.422,8.445,8.548,8.497
8.422,8.483,8.562,8.525
8.403,8.426,8.45,8.455
8.417,8.389,8.502,8.487
8.417,8.422,8.52,8.52
8.426,8.412,8.492,8.497
8.436,8.441,8.52,8.478
8.417,8.412,8.534,8.473
8.431,8.473,8.614,8.492
8.412,8.459,8.506,8.544
8.426,8.464,8.572,8.516
8.478,8.492,8.605,8.525
8.436,8.469,8.525,8.52
8.384,8.403,8.548,8.469
8.408,8.398,8.492,8.487
8.398,8.473,8.591,8.516
8.455,8.412,8.558,8.487
8.422,8.422,8.591,8.492
8.431,8.426,8.595,8.502
8.441,8.426,8.581,8.511
8.422,8.455,8.614,8.516
8.436,8.459,8.633,8.506
8.422,8.436,8.6,8.469
8.422,8.455,8.572,8.445
8.431,8.469,8.562,8.478
8.422,8.45,8.548,8.469
8.422,8.445,8.525,8.483
8.426,8.408,8.525,8.516
8.417,8.412,8.492,8.455
8.441,8.426,8.497,8.511
8.431,8.473,8.548,8.53
8.412,8.431,8.497,8.469
8.408,8.445,8.473,8.492
8.445,8.469,8.562,8.506
8.408,8.431,8.492,8.492
8.384,8.455,8.558,8.506
8.436,8.441,8.534,8.548
8.412,8.441,8.591,8.534
8.408,8.436,8.436,8.53
8.431,8.431,8.511,8.478
8.431,8.464,8.478,8.534
8.441,8.422,8.487,8.483
8.45,8.473,8.562,8.506
8.422,8.464,8.534,8.539
8.426,8.483,8.52,8.525
8.459,8.478,8.52,8.483
8.408,8.483,8.511,8.483
8.431,8.459,8.445,8.483
8.445,8.459,8.52,8.525
8.455,8.469,8.497,8.492
8.422,8.441,8.492,8.506
8.445,8.473,8.516,8.516
8.403,8.445,8.422,8.525
8.464,8.455,8.459,8.469
8.408,8.473,8.45,8.473
8.398,8.464,8.45,8.492
8.441,8.459,8.492,8.497
8.412,8.45,8.469,8.464
8.422,8.431,8.497,8.473
8.436,8.422,8.502,8.398
8.426,8.473,8.548,8.506
8.441,8.436,8.516,8.473
8.441,8.455,8.539,8.52
8.398,8.464,8.478,8.469
8.398,8.445,8.492,8.487
8.403,8.441,8.544,8.516
8.469,8.483,8.52,8.478
