A0,A1,A2,A3
18.612,18.476,18.462,18.504
18.588,18.527,18.448,18.499
18.607,18.499,18.48,18.485
18.617,18.495,18.438,18.49
18.584,18.485,18.448,18.527
18.607,18.537,18.448,18.504
18.617,18.523,18.462,18.476
18.593,18.504,18.452,18.485
18.593,18.471,18.443,18.48
18.598,18.499,18.452,18.504
18.565,18.527,18.434,18.509
18.584,18.513,18.462,18.504
18.598,18.49,18.466,18.476
18.621,18.509,18.462,18.518
18.621,18.495,18.443,18.49
18.584,18.523,18.462,18.495
18.621,18.471,18.466,18.49
18.598,18.513,18.424,18.509
18.631,18.499,18.448,18.462
18.56,18.509,18.424,18.495
18.579,18.518,18.466,18.495
18.588,18.518,18.443,18.504
18.584,18.499,18.457,18.485
18.579,18.504,18.452,18.485
18.574,18.523,18.485,18.485
18.593,18.504,18.457,18.452
18.607,18.471,18.443,18.495
18.584,18.466,18.485,18.523
18.588,18.476,18.448,18.509
18.598,18.476,18.434,18.462
18.612,18.509,18.452,18.509
18.617,18.485,18.457,18.495
